0,1,3,WON
3,2,2,WON
5,4,1,WON
6,7,2,WON
8,9,2,WON
10,11,1,WON
12,0,3,WON
13,7,1,WON
14,2,3,WON
15,16,3,WON
17,1,2,WON
18,19,1,WON
3,20,2,WON
22,21,2,WON
24,23,2,WON
25,5,2,WON
27,26,1,WON
29,28,3,WON
4,13,2,WON
22,29,1,WON
14,8,1,WON
7,19,3,WON
25,15,1,WON
24,16,2,WON
27,9,2,WON
28,21,2,WON
11,2,3,WON
6,12,3,WON
23,18,1,WON
20,26,2,WON
5,6,3,WON
14,26,3,WON
0,17,2,WON
2,22,1,WON
24,18,1,WON
3,29,1,WON
20,10,1,WON
19,16,1,WON
4,25,2,WON
27,21,2,WON
28,12,2,WON
11,8,1,WON
13,7,3,WON
15,9,1,WON
1,4,1,WON
6,10,2,WON
29,20,1,WON
18,24,2,WON
12,26,2,WON
25,11,1,WON
13,16,1,WON
21,17,1,WON
15,3,2,WON
14,1,2,WON
28,23,3,WON
8,28,1,WON
21,0,1,WON
10,15,1,WON
12,23,3,WON
7,1,3,WON
22,29,1,WON
18,13,2,WON
20,25,2,WON
2,5,2,WON
19,9,2,WON
24,27,1,WON
6,11,2,WON
24,16,2,WON
29,17,1,WON
14,4,2,WON
6,8,3,WON
12,28,3,WON
15,9,1,WON
22,20,2,WON
2,13,1,WON
14,19,1,WON
1,7,3,WON
27,23,3,WON
25,26,2,WON
5,11,2,WON
28,16,1,WON
5,0,1,WON
10,25,1,WON
29,11,2,WON
3,22,1,WON
17,20,2,WON
4,15,2,WON
27,6,2,WON
8,17,3,WON
7,18,2,WON
12,21,2,WON
2,24,1,WON
9,1,2,WON
23,26,1,WON
15,10,3,WON
9,25,2,WON
28,13,2,WON
12,27,2,WON
5,7,1,WON
14,8,2,WON
24,3,3,WON
29,0,2,WON
17,18,1,WON
20,23,2,WON
21,11,2,WON
2,26,2,WON
1,25,3,WON
6,16,3,WON
23,8,2,WON
7,0,2,WON
3,15,1,WON
13,9,1,WON
28,4,2,WON
19,10,1,WON
2,26,1,WON
11,22,3,WON
5,16,2,WON
18,27,2,WON
6,17,1,WON
8,26,2,WON
0,16,1,WON
12,21,3,WON
7,9,2,WON
