0,1,1,WON
2,3,2,WON
4,5,3,WON
6,7,1,WON
9,8,1,WON
10,11,2,WON
4,12,3,WON
13,14,1,WON
15,16,1,WON
18,17,2,WON
20,19,2,WON
22,21,1,WON
3,23,2,WON
24,25,1,WON
27,26,2,WON
1,28,3,WON
10,29,2,WON
9,22,2,WON
0,2,3,WON
25,12,2,WON
16,14,3,WON
19,15,3,WON
5,21,1,WON
20,8,1,WON
11,17,1,WON
18,19,2,WON
9,1,2,WON
2,11,2,WON
4,25,2,WON
6,26,2,WON
10,23,2,WON
7,0,3,WON
20,3,1,WON
29,13,2,WON
8,27,2,WON
17,14,3,WON
22,5,2,WON
24,12,3,WON
28,16,2,WON
3,15,2,WON
23,13,1,WON
1,29,3,WON
24,12,3,WON
17,2,1,WON
19,14,3,WON
11,8,2,WON
6,28,3,WON
0,10,1,WON
22,27,3,WON
29,21,3,WON
18,9,2,WON
1,2,2,WON
8,25,2,WON
22,7,2,WON
4,12,3,WON
16,19,3,WON
3,26,2,WON
21,13,1,WON
15,28,1,WON
14,11,1,WON
0,23,2,WON
24,5,2,WON
6,20,2,WON
17,19,2,WON
5,10,1,WON
18,20,3,WON
0,3,2,WON
2,22,3,WON
1,7,1,WON
25,29,1,WON
11,8,1,WON
10,12,2,WON
27,6,2,WON
14,13,2,WON
16,21,3,WON
24,23,2,WON
15,26,1,WON
28,9,1,WON
9,16,2,WON
1,2,2,WON
7,27,3,WON
22,3,2,WON
17,26,3,WON
5,13,1,WON
25,11,2,WON
0,6,2,WON
12,29,2,WON
4,10,3,WON
15,24,2,WON
14,8,3,WON
18,23,1,WON
20,28,2,WON
0,20,2,WON
7,23,2,WON
16,27,1,WON
5,17,2,WON
22,11,1,WON
18,2,1,WON
1,3,1,WON
4,29,2,WON
8,13,1,WON
24,19,2,WON
6,14,2,WON
21,15,2,WON
25,28,2,WON
0,18,1,WON
4,9,2,WON
14,12,1,WON
5,16,2,WON
3,21,1,WON
7,27,2,WON
10,22,2,WON
17,23,3,WON
26,24,2,WON
19,20,2,WON
15,11,3,WON
2,29,2,WON
1,25,2,WON
6,8,1,WON
25,0,2,WON
9,5,1,WON
17,29,1,WON
19,7,1,WON
6,4,2,WON
16,26,3,WON
27,18,2,WON
15,23,2,WON
22,14,1,WON
21,10,1,WON
3,11,1,WON
28,24,2,WON
27,18,2,WON
2,7,2,WON
1,24,2,WON
10,9,2,WON
8,12,3,WON
0,3,1,WON
5,13,1,WON
19,23,3,WON
25,13,1,WON
29,15,2,WON
22,6,3,WON
21,14,1,WON
20,16,2,WON
17,28,1,WON
21,12,1,WON
10,23,2,WON
24,22,2,WON
0,15,2,WON
25,3,2,WON
8,5,1,WON
7,18,3,WON
4,2,2,WON
1,27,3,WON
17,20,2,WON
16,26,2,WON
11,14,2,WON
29,28,3,WON
18,26,1,WON
14,9,2,WON
6,1,2,WON
29,10,2,WON
20,16,1,WON
13,19,1,WON
5,2,3,WON
25,21,2,WON
12,23,3,WON
24,3,2,WON
0,6,3,WON
4,22,2,WON
18,28,1,WON
29,11,2,WON
2,8,1,WON
17,7,1,WON
4,25,2,WON
3,15,3,WON
0,13,3,WON
19,12,1,WON
5,14,3,WON
21,24,3,WON
9,23,3,WON
10,26,2,WON
27,20,1,WON
9,23,2,WON
1,18,2,WON
16,7,2,WON
27,12,3,WON
15,26,1,WON
10,17,1,WON
22,5,2,WON
24,11,2,WON
3,28,1,WON
25,2,2,WON
13,6,3,WON
4,14,2,WON
19,8,2,WON
0,20,2,WON
9,12,2,WON
10,16,2,WON
17,3,2,WON
5,14,1,WON
2,24,1,WON
21,11,2,WON
28,19,2,WON
29,7,1,WON
4,27,3,WON
1,15,3,WON
22,23,1,WON
26,8,3,WON
18,3,1,WON
0,8,2,WON
1,23,3,WON
6,15,2,WON
7,10,1,WON
25,12,1,WON
22,13,2,WON
17,19,1,WON
5,16,3,WON
27,14,1,WON
21,2,2,WON
24,11,3,WON
20,28,2,WON
9,25,1,WON
17,26,2,WON
0,19,3,WON
1,8,2,WON
6,3,2,WON
28,7,2,WON
4,29,2,WON
16,22,2,WON
5,9,2,WON
21,11,2,WON
13,23,1,WON
24,14,3,WON
20,18,1,WON
10,21,3,WON
12,16,1,WON
1,3,2,WON
25,13,2,WON
15,8,2,WON
17,7,2,WON
29,14,3,WON
27,24,3,WON
18,26,1,WON
23,11,2,WON
0,28,1,WON
25,10,2,WON
5,6,2,WON
4,20,2,WON
2,19,2,WON
27,22,2,WON
0,17,3,WON
16,8,1,WON
28,13,2,WON
19,2,2,WON
29,12,1,WON
25,20,3,WON
7,4,1,WON
26,27,3,WON
5,15,2,WON
24,14,1,WON
6,21,2,WON
18,11,2,WON
0,7,3,WON
9,22,2,WON
1,15,3,WON
10,12,2,WON
3,2,2,WON
17,13,2,WON
4,19,2,WON
16,24,1,WON
5,26,1,WON
28,23,1,WON
29,22,2,WON
21,25,3,WON
18,15,1,WON
0,5,2,WON
1,7,3,WON
19,6,1,WON
10,8,3,WON
3,28,1,WON
27,13,3,WON
17,23,2,WON
24,20,3,WON
4,26,1,WON
11,12,2,WON
9,11,3,WON
2,26,2,WON
29,18,1,WON
16,23,1,WON
12,13,3,WON
27,19,2,WON
22,24,1,WON
25,14,3,WON
21,8,3,WON
1,28,3,WON
0,7,1,WON
4,3,2,WON
15,6,2,WON
5,20,1,WON
17,12,2,WON
16,28,1,WON
8,23,2,WON
11,10,2,WON
2,15,1,WON
1,20,3,WON
21,29,2,WON
10,18,2,WON
24,13,1,WON
22,3,2,WON
17,5,1,WON
14,4,2,WON
26,6,2,WON
9,28,3,WON
25,13,2,WON
8,3,3,WON
4,22,1,WON
15,27,2,WON
1,19,2,WON
21,18,1,WON
11,23,1,WON
20,7,2,WON
29,28,1,WON
24,5,2,WON
0,26,3,WON
0,9,2,WON
1,19,3,WON
6,7,1,WON
10,8,2,WON
4,14,2,WON
18,16,2,WON
21,13,2,WON
20,27,3,WON
22,17,1,WON
12,5,2,WON
11,2,2,WON
18,1,1,WON
2,27,2,WON
29,23,1,WON
25,8,3,WON
12,10,2,WON
3,7,3,WON
19,26,2,WON
15,14,3,WON
17,24,2,WON
6,28,1,WON
4,13,2,WON
21,23,1,WON
9,20,2,WON
11,16,3,WON
18,28,1,WON
0,24,2,WON
25,29,2,WON
17,8,2,WON
3,16,2,WON
22,15,2,WON
14,13,2,WON
7,26,3,WON
27,20,2,WON
10,25,2,WON
4,15,1,WON
5,14,3,WON
12,23,2,WON
9,11,2,WON
28,2,2,WON
0,18,1,WON
9,21,2,WON
2,12,1,WON
6,26,2,WON
7,8,2,WON
1,13,3,WON
24,27,2,WON
19,3,1,WON
29,20,2,WON
17,21,2,WON
5,22,1,WON
18,8,3,WON
0,2,3,WON
1,25,3,WON
24,6,1,WON
10,14,2,WON
12,7,2,WON
16,4,1,WON
27,29,3,WON
3,15,3,WON
23,20,2,WON
19,26,1,WON
28,11,3,WON
9,14,2,WON
2,24,2,WON
3,12,3,WON
10,13,2,WON
16,27,1,WON
17,4,1,WON
7,19,1,WON
22,25,2,WON
21,20,2,WON
8,28,2,WON
18,6,2,WON
0,15,3,WON
1,23,2,WON
29,26,2,WON
25,5,2,WON
20,12,3,WON
10,27,3,WON
17,8,3,WON
21,14,3,WON
4,11,2,WON
18,23,2,WON
0,19,3,WON
4,9,2,WON
1,10,2,WON
29,11,3,WON
6,2,1,WON
27,7,1,WON
16,8,2,WON
3,24,2,WON
5,25,2,WON
21,13,1,WON
28,26,2,WON
