id,date,home_team,home_points,away_team,away_points,half_time_score,fg_made_attempted_home,fg_made_attempted_away,field_goal_%_home,field_goal_%_away,3pt_made_attempted_home,3pt_made_attempted_away,three_point_%_home,three_point_%_away,ft_made_attempted_home,ft_made_attempted_away,free_throw_%_home,free_throw_%_away,total_rebounds_home,total_rebounds_away,offensive_rebounds_home,offensive_rebounds_away,defensive_rebounds_home,defensive_rebounds_away,team_rebounds_home,team_rebounds_away,assists_home,assists_away,steals_home,steals_away,blocks_home,blocks_away,turnovers_home,turnovers_away,points_home,points_away,fast_break_points_home,fast_break_points_away,points_in_paint_home,points_in_paint_away,personal_fouls_home,personal_fouls_away,technical_fouls_home,technical_fouls_away,flagrant_fouls_home,flagrant_fouls_away
291028028,2009-10-28,Toronto Raptors,101,Cleveland Cavaliers,91,57-39,34-75,29-83,45.3,34.9,5-16,9-22,31.3,40.9,28-37,24-37,75.7,64.9,56,61,7,13,41,36,8,12,23,19,4,4,6,2,13,15,15,20,15,20,12,9,30,27,2,0,0,0
291028029,2009-10-28,Memphis Grizzlies,74,Detroit Pistons,96,41-53,26-72,37-72,36.1,51.4,2-12,6-16,16.7,37.5,20-31,16-29,64.5,55.2,58,47,17,10,32,29,9,8,10,20,3,5,3,4,16,9,7,21,7,21,7,17,26,27,1,0,0,0
291029004,2009-10-29,Chicago Bulls,92,San Antonio Spurs,85,47-46,35-84,33-78,41.7,42.3,3-16,4-21,18.8,19.0,19-28,15-23,67.9,65.2,57,54,15,8,37,36,5,10,20,15,5,5,9,5,9,13,18,9,18,9,6,11,20,23,1,0,0,0
291029022,2009-10-29,Portland Trail Blazers,94,Denver Nuggets,97,43-42,28-81,28-61,34.6,45.9,5-19,3-11,26.3,27.3,33-41,38-49,80.5,77.6,58,47,14,5,30,31,14,11,16,11,4,6,5,3,7,8,9,12,9,12,3,9,30,30,3,2,0,0
291030001,2009-10-30,Atlanta Hawks,100,Washington Wizards,89,58-44,32-78,35-79,41.0,44.3,5-20,5-13,25.0,38.5,31-34,14-22,91.2,63.6,54,47,11,8,36,32,7,7,18,19,5,5,7,5,13,15,18,11,18,11,20,27,24,23,0,1,0,0
291030002,2009-10-30,Boston Celtics,118,Chicago Bulls,90,50-35,43-74,34-82,58.1,41.5,12-24,2-15,50.0,13.3,20-24,20-27,83.3,74.1,47,43,10,16,32,20,5,7,33,19,7,6,5,3,16,15,10,19,10,19,10,4,22,27,1,1,0,0
291030003,2009-10-30,New Orleans Hornets,97,Sacramento Kings,92,50-50,33-73,36-96,45.2,37.5,5-16,7-24,31.3,29.2,26-32,13-20,81.3,65.0,48,65,10,21,33,31,5,13,16,21,6,7,9,3,11,12,11,11,11,11,12,7,21,24,0,0,0,0
291030008,2009-10-30,Detroit Pistons,83,Oklahoma City Thunder,91,45-38,26-70,33-76,37.1,43.4,5-17,2-11,29.4,18.2,26-34,23-30,76.5,76.7,52,50,9,9,34,36,9,5,12,23,6,6,5,5,16,12,6,10,6,10,16,10,27,28,1,0,0,0
291030011,2009-10-30,Indiana Pacers,83,Miami Heat,96,47-49,29-79,30-69,36.7,43.5,4-23,1-7,17.4,14.3,21-26,35-46,80.8,76.1,49,56,12,13,27,32,10,11,16,16,4,7,9,3,16,15,9,23,9,23,5,13,31,23,1,2,0,0
291030013,2009-10-30,LAL,80,Dallas Mavericks,94,45-52,32-81,32-77,39.5,41.6,7-23,5-15,30.4,33.3,9-14,25-32,64.3,78.1,42,64,13,13,27,33,2,18,19,19,7,6,1,3,19,18,15,22,15,22,4,2,29,21,4,0,0,0
291030016,2009-10-30,Minnesota Timberwolves,87,Cleveland Cavaliers,104,47-57,36-86,40-84,41.9,47.6,3-14,10-18,21.4,55.6,12-17,14-20,70.6,70.0,55,50,15,10,32,33,8,7,18,24,6,11,3,5,17,12,11,19,11,19,10,12,15,21,3,0,0,0
291030017,2009-10-30,Brooklyn Nets,85,Orlando Magic,95,44-50,31-81,37-75,38.3,49.3,5-15,6-21,33.3,28.6,18-25,15-25,72.0,60.0,46,59,7,9,32,39,7,11,16,21,8,1,5,5,7,14,11,5,11,5,13,8,20,18,0,0,0,0
291030020,2009-10-30,Philadelphia 76ers,99,Milwaukee Bucks,86,41-47,32-70,34-85,45.7,40.0,6-18,7-23,33.3,30.4,29-34,11-19,85.3,57.9,53,49,6,12,39,32,8,5,18,17,12,7,7,2,19,20,25,17,25,17,19,11,22,27,0,0,0,0
291030021,2009-10-30,Phoenix Suns,123,Golden State Warriors,101,62-51,45-84,36-85,53.6,42.4,12-22,6-13,54.5,46.2,21-34,23-28,61.8,82.1,62,44,9,9,38,29,15,6,30,16,7,7,7,3,23,22,31,22,31,22,30,14,25,30,0,0,0,0
291030026,2009-10-30,Utah,111,LAC,98,60-60,45-90,34-74,50.0,45.9,2-9,6-13,22.2,46.2,19-25,24-34,76.0,70.6,59,42,12,3,36,32,11,7,26,18,3,7,5,10,10,11,14,4,14,4,15,28,25,21,0,1,0,0
291030029,2009-10-30,Memphis Grizzlies,115,Toronto Raptors,107,53-49,42-82,39-88,51.2,44.3,3-9,7-22,33.3,31.8,28-35,22-28,80.0,78.6,55,47,18,15,27,21,10,11,24,20,11,7,5,5,17,15,18,21,18,21,15,6,22,29,1,1,0,0
291030030,2009-10-30,Charlotte Bobcats,102,Knicks,100,51-37,35-92,38-98,38.0,38.8,3-18,9-36,16.7,25.0,29-36,15-18,80.6,83.3,67,60,12,10,43,40,12,10,18,20,8,5,6,7,16,17,20,14,20,14,15,8,19,28,2,1,0,0
291031005,2009-10-31,Cleveland Cavaliers,90,Charlotte Bobcats,79,45-41,36-62,29-68,58.1,42.6,9-16,6-13,56.3,46.2,9-14,15-20,64.3,75.0,36,39,5,10,27,23,4,6,22,19,9,6,9,2,19,19,23,23,23,23,12,2,20,13,2,0,0,0
291031010,2009-10-31,Houston Rockets,111,Portland Trail Blazers,107,59-54,40-79,38-74,50.6,51.4,12-24,6-18,50.0,33.3,19-26,25-31,73.1,80.6,43,45,12,12,20,25,11,8,19,19,6,5,1,8,14,15,19,22,19,22,11,2,24,24,0,3,0,0
291031012,2009-10-31,LAC,84,Dallas Mavericks,93,55-55,32-75,35-84,42.7,41.7,6-17,3-14,35.3,21.4,14-18,20-23,77.8,87.0,50,49,8,9,34,35,8,5,23,25,4,11,5,8,21,12,11,24,11,24,11,10,24,16,2,1,0,0
291031015,2009-10-31,Milwaukee Bucks,96,Detroit Pistons,85,38-49,32-78,31-71,41.0,43.7,8-19,4-16,42.1,25.0,24-33,19-25,72.7,76.0,56,45,16,11,29,26,11,8,18,17,10,6,4,3,15,20,24,21,24,21,16,4,29,28,0,0,0,0
291031018,2009-10-31,Knicks,127,Philadelphia 76ers,141,51-70,47-100,51-84,47.0,60.7,14-41,3-8,34.1,37.5,19-24,36-42,79.2,85.7,40,57,11,10,20,39,9,8,27,20,9,8,5,3,14,16,15,9,15,9,8,21,33,26,1,0,0,0
291031024,2009-10-31,San Antonio Spurs,113,Sacramento Kings,94,61-45,43-74,33-74,58.1,44.6,8-16,6-17,50.0,35.3,19-24,22-33,79.2,66.7,43,45,7,14,29,23,7,8,20,16,10,9,7,3,17,20,31,25,31,25,14,9,23,22,1,0,0,0
291031027,2009-10-31,Washington Wizards,123,Brooklyn Nets,104,62-51,48-78,37-80,61.5,46.3,9-14,5-9,64.3,55.6,18-23,25-32,78.3,78.1,45,40,8,12,28,20,9,8,28,19,6,5,2,2,14,12,13,13,13,13,10,15,22,19,0,0,0,0
291101002,2009-11-01,Boston Celtics,97,New Orleans Hornets,87,47-38,41-76,34-81,53.9,42.0,6-15,13-28,40.0,46.4,9-14,6-8,64.3,75.0,45,44,4,5,32,28,9,11,27,22,6,8,2,4,16,16,19,15,19,15,7,10,17,24,1,1,0,0
291101007,2009-11-01,Denver Nuggets,133,Memphis Grizzlies,123,67-66,47-85,48-83,55.3,57.8,9-17,8-18,52.9,44.4,30-37,19-29,81.1,65.5,39,51,9,8,22,31,8,12,36,27,9,7,6,8,12,20,29,13,29,13,26,31,23,33,1,0,0,0
291101013,2009-11-01,LAL,118,Atlanta Hawks,110,64-58,46-87,40-89,52.9,44.9,5-15,7-23,33.3,30.4,21-25,23-26,84.0,88.5,51,46,11,14,31,26,9,6,26,21,14,8,6,3,16,20,27,22,27,22,16,6,20,21,1,0,0,0
291101014,2009-11-01,Miami Heat,95,Chicago Bulls,87,49-48,35-72,36-88,48.6,40.9,4-15,2-12,26.7,16.7,21-25,13-17,84.0,76.5,47,50,8,13,32,27,7,10,15,13,6,8,8,5,19,13,12,17,12,17,6,12,15,17,0,1,0,0
291101021,2009-11-01,Phoenix Suns,120,Minnesota Timberwolves,112,67-61,41-82,45-97,50.0,46.4,14-26,5-11,53.8,45.5,24-30,17-23,80.0,73.9,51,54,12,16,30,30,9,8,22,24,6,11,5,1,18,12,20,22,20,22,18,17,17,24,1,0,0,0
291101025,2009-11-01,Oklahoma City Thunder,74,Portland Trail Blazers,83,37-39,24-70,28-69,34.3,40.6,3-14,8-21,21.4,38.1,23-32,19-25,71.9,76.0,55,47,14,10,25,30,16,7,6,16,5,9,7,4,19,14,14,16,14,16,8,2,25,26,0,1,0,0
291101028,2009-11-01,Toronto Raptors,116,Orlando Magic,125,53-64,40-74,36-82,54.1,43.9,10-17,17-32,58.8,53.1,26-35,36-41,74.3,87.8,49,45,9,14,29,23,11,8,19,24,2,11,6,5,14,9,15,17,15,17,5,14,28,23,2,1,0,0
291102012,2009-11-02,LAC,93,Minnesota Timberwolves,90,57-48,32-75,37-88,42.7,42.0,4-18,2-6,22.2,33.3,25-32,14-16,78.1,87.5,58,45,15,14,33,26,10,5,23,21,8,10,10,6,20,12,9,30,9,30,11,12,15,25,1,1,0,0
291102018,2009-11-02,Knicks,117,New Orleans Hornets,111,58-52,43-93,42-86,46.2,48.8,7-23,10-26,30.4,38.5,24-28,17-19,85.7,89.5,55,45,12,7,32,33,11,5,24,24,6,3,3,4,9,11,11,6,11,6,6,0,20,21,0,0,0,0
291102023,2009-11-02,Sacramento Kings,127,Memphis Grizzlies,116,56-54,45-93,45-99,48.4,45.5,14-25,5-9,56.0,55.6,23-36,21-27,63.9,77.8,55,66,10,20,30,37,15,9,26,17,8,6,10,4,13,21,23,17,23,17,11,19,22,27,0,0,0,0
291102026,2009-11-02,Utah,96,Houston Rockets,113,57-54,32-71,42-84,45.1,50.0,3-11,10-19,27.3,52.6,29-34,19-26,85.3,73.1,43,50,8,15,30,31,5,4,18,29,8,9,7,4,19,14,18,26,18,26,23,24,26,27,0,1,0,0
291102030,2009-11-02,Charlotte Bobcats,79,Brooklyn Nets,68,33-41,24-74,25-67,32.4,37.3,1-15,3-10,6.7,30.0,30-35,15-18,85.7,83.3,59,41,19,8,32,25,8,8,12,11,14,8,6,10,21,26,28,21,28,21,10,13,22,25,0,0,0,0
291103004,2009-11-03,Chicago Bulls,83,Milwaukee Bucks,81,29-43,29-74,36-91,39.2,39.6,5-11,4-20,45.5,20.0,20-31,5-10,64.5,50.0,64,52,14,10,39,34,11,8,18,20,7,8,12,5,19,12,7,23,7,23,10,15,18,23,0,0,0,0
291103005,2009-11-03,Cleveland Cavaliers,102,Washington Wizards,90,50-54,36-86,27-69,41.9,39.1,11-26,4-14,42.3,28.6,19-27,32-41,70.4,78.0,54,55,13,12,29,36,12,7,25,12,8,4,3,5,7,14,17,5,17,5,9,9,25,27,0,1,0,0
291103006,2009-11-03,Dallas Mavericks,96,Utah,85,35-37,34-86,34-82,39.5,41.5,7-18,4-11,38.9,36.4,21-23,13-20,91.3,65.0,62,47,15,8,35,29,12,10,18,21,8,10,12,7,17,14,13,18,13,18,22,6,17,24,0,0,0,0
291103008,2009-11-03,Detroit Pistons,85,Orlando Magic,80,38-41,27-72,29-79,37.5,36.7,0-6,10-35,0.0,28.6,31-38,12-16,81.6,75.0,55,51,9,10,35,32,11,9,8,18,7,6,4,6,10,15,17,12,17,12,10,13,17,30,0,3,0,0
291103011,2009-11-03,Indiana Pacers,93,Denver Nuggets,111,39-55,36-91,35-82,39.6,42.7,3-22,8-15,13.6,53.3,18-24,33-41,75.0,80.5,51,65,13,16,31,40,7,9,13,18,12,8,10,7,14,18,18,17,18,17,22,19,28,19,0,0,0,0
291103014,2009-11-03,Miami Heat,96,Phoenix Suns,104,52-44,36-90,39-77,40.0,50.6,9-24,9-23,37.5,39.1,15-17,17-27,88.2,63.0,49,55,12,6,30,37,7,12,22,21,8,5,2,11,10,15,22,13,22,13,16,16,23,16,3,1,0,0
291103020,2009-11-03,Philadelphia 76ers,74,Boston Celtics,105,36-44,29-80,41-72,36.3,56.9,1-16,14-20,6.3,70.0,15-22,9-14,68.2,64.3,47,47,11,7,23,32,13,8,15,27,7,10,3,4,17,18,14,19,14,19,13,14,16,21,1,2,0,0
291103022,2009-11-03,Portland Trail Blazers,91,Atlanta Hawks,97,48-47,36-85,37-80,42.4,46.3,6-21,5-15,28.6,33.3,13-16,18-22,81.3,81.8,45,54,10,11,26,35,9,8,22,21,7,4,4,7,10,12,17,7,17,7,4,18,20,15,0,0,0,0
291103025,2009-11-03,Oklahoma City Thunder,98,LAL,101,51-52,38-88,38-73,43.2,52.1,6-23,5-11,26.1,45.5,16-19,20-28,84.2,71.4,45,51,13,7,24,29,8,15,23,19,14,16,7,2,21,26,23,26,23,26,16,11,23,27,0,0,0,0
291104003,2009-11-04,New Orleans Hornets,114,Dallas Mavericks,107,50-48,46-92,39-85,50.0,45.9,8-20,11-26,40.0,42.3,14-17,18-24,82.4,75.0,52,49,14,12,30,28,8,9,24,19,11,4,5,6,15,17,14,22,14,22,6,5,26,25,1,0,0,0
291104009,2009-11-04,Golden State Warriors,113,Memphis Grizzlies,105,57-56,47-87,39-80,54.0,48.8,7-12,3-9,58.3,33.3,12-17,24-36,70.6,66.7,43,55,7,13,28,33,8,9,29,24,10,8,4,4,14,18,26,14,26,14,32,15,28,20,2,1,0,0
291104010,2009-11-04,Houston Rockets,102,LAL,103,48-44,39-86,39-93,45.3,41.9,7-24,5-15,29.2,33.3,17-24,20-28,70.8,71.4,61,55,17,17,37,31,7,7,19,16,2,11,3,4,20,9,7,22,7,22,11,6,25,20,2,4,0,0
291104016,2009-11-04,Minnesota Timberwolves,90,Boston Celtics,92,49-41,39-75,37-83,52.0,44.6,2-11,5-19,18.2,26.3,10-12,13-19,83.3,68.4,47,43,6,8,34,28,7,7,22,23,5,9,2,6,18,10,8,17,8,17,2,13,18,13,2,1,0,0
291104017,2009-11-04,Brooklyn Nets,94,Denver Nuggets,122,51-50,35-92,44-83,38.0,53.0,2-15,10-18,13.3,55.6,22-28,24-31,78.6,77.4,53,56,17,9,31,37,5,10,12,25,7,12,2,5,14,15,18,19,18,19,12,31,20,21,2,1,0,1
291104018,2009-11-04,Knicks,89,Indiana Pacers,101,56-50,34-86,38-82,39.5,46.3,7-26,5-21,26.9,23.8,14-18,20-28,77.8,71.4,50,58,13,13,34,39,3,6,20,15,8,9,7,8,19,22,17,14,17,14,2,4,23,20,1,0,0,0
291104019,2009-11-04,Orlando Magic,122,Phoenix Suns,100,58-52,46-88,40-88,52.3,45.5,12-23,7-22,52.2,31.8,18-24,13-20,75.0,65.0,55,48,14,16,33,28,8,4,26,21,8,5,3,0,15,18,25,15,25,15,16,10,17,21,2,2,0,0
291104023,2009-11-04,Sacramento Kings,105,Atlanta Hawks,113,55-56,40-96,46-85,41.7,54.1,5-15,6-16,33.3,37.5,20-27,15-19,74.1,78.9,50,56,19,12,24,35,7,9,18,17,11,2,2,10,8,17,25,9,25,9,19,20,19,20,1,0,0,0
291104027,2009-11-04,Washington Wizards,89,Miami Heat,93,41-50,31-82,35-72,37.8,48.6,5-16,8-14,31.3,57.1,22-28,15-19,78.6,78.9,54,44,13,8,28,30,13,6,15,19,7,3,5,5,15,17,19,14,19,14,4,10,18,25,1,0,0,0
291104028,2009-11-04,Toronto Raptors,110,Detroit Pistons,99,68-56,33-76,37-83,43.4,44.6,8-24,8-17,33.3,47.1,36-47,17-25,76.6,68.0,51,57,14,11,31,34,6,12,20,17,7,3,7,5,6,11,17,8,17,8,9,9,20,30,1,1,0,0
291105005,2009-11-05,Cleveland Cavaliers,85,Chicago Bulls,86,43-46,33-81,36-88,40.7,40.9,7-18,3-10,38.9,30.0,12-20,11-14,60.0,78.6,60,51,9,6,40,37,11,8,21,23,4,8,8,4,12,7,10,12,10,12,13,17,17,15,1,1,0,0
291105026,2009-11-05,Utah,113,San Antonio Spurs,99,60-50,44-83,35-81,53.0,43.2,1-7,6-16,14.3,37.5,24-30,23-31,80.0,74.2,53,46,14,16,27,20,12,10,23,14,9,4,5,6,11,12,21,13,21,13,16,8,25,24,0,0,0,0
291106002,2009-11-06,Boston Celtics,103,Phoenix Suns,110,51-57,45-87,37-74,51.7,50.0,4-18,13-24,22.2,54.2,9-18,23-30,50.0,76.7,50,45,12,7,30,32,8,6,30,26,9,7,7,3,12,16,15,19,15,19,16,12,22,21,2,1,0,0
291106003,2009-11-06,New Orleans Hornets,90,Toronto Raptors,107,51-49,36-75,39-77,48.0,50.6,6-20,14-29,30.0,48.3,12-19,15-23,63.2,65.2,41,51,8,9,26,30,7,12,24,23,6,6,1,4,14,11,7,27,7,27,7,12,21,25,0,0,0,0
291106009,2009-11-06,Golden State Warriors,90,LAC,118,45-57,29-84,44-76,34.5,57.9,7-22,6-13,31.8,46.2,25-33,24-32,75.8,75.0,53,50,15,7,26,37,12,6,18,28,7,11,2,9,19,17,22,19,22,19,23,22,27,29,1,1,0,0
291106010,2009-11-06,Houston Rockets,105,Oklahoma City Thunder,94,50-45,42-78,40-92,53.8,43.5,6-16,2-8,37.5,25.0,15-19,12-17,78.9,70.6,44,53,8,11,32,29,4,13,26,15,6,8,10,8,19,15,18,21,18,21,22,11,17,19,0,0,0,0
291106011,2009-11-06,Indiana Pacers,102,Washington Wizards,86,53-41,34-85,33-84,40.0,39.3,7-23,5-16,30.4,31.3,27-36,15-26,75.0,57.7,64,58,14,15,37,32,13,11,19,16,12,4,10,8,13,19,22,11,22,11,23,6,23,23,1,1,0,0
291106013,2009-11-06,LAL,114,Memphis Grizzlies,98,49-51,48-95,36-79,50.5,45.6,9-17,4-7,52.9,57.1,9-11,22-29,81.8,75.9,53,46,18,13,31,24,4,9,35,13,5,4,6,4,8,12,15,8,15,8,8,2,23,18,2,0,0,0
291106014,2009-11-06,Miami Heat,96,Denver Nuggets,88,50-38,37-75,34-72,49.3,47.2,6-17,2-13,35.3,15.4,16-24,18-24,66.7,75.0,48,42,14,8,27,26,7,8,16,10,7,10,5,2,18,19,19,18,19,18,13,14,22,23,1,1,0,0
291106016,2009-11-06,Minnesota Timberwolves,72,Milwaukee Bucks,87,38-33,29-74,34-82,39.2,41.5,4-14,7-20,28.6,35.0,10-17,12-18,58.8,66.7,49,57,8,17,30,34,11,6,11,20,8,10,6,2,22,20,16,13,16,13,9,6,23,20,0,2,0,0
291106018,2009-11-06,Knicks,91,Cleveland Cavaliers,100,40-63,36-81,38-71,44.4,53.5,8-28,7-17,28.6,41.2,11-12,17-26,91.7,65.4,38,50,4,9,27,37,7,4,20,21,11,9,3,3,16,22,21,12,21,12,8,12,20,12,2,1,0,0
291106019,2009-11-06,Orlando Magic,110,Detroit Pistons,103,58-43,36-76,38-74,47.4,51.4,8-28,4-11,28.6,36.4,30-35,23-37,85.7,62.2,46,49,9,7,28,27,9,15,19,13,3,8,5,3,11,11,8,13,8,13,18,8,27,31,3,2,0,0
291106020,2009-11-06,Philadelphia 76ers,97,Brooklyn Nets,94,50-47,36-72,39-83,50.0,47.0,8-16,4-14,50.0,28.6,17-25,12-19,68.0,63.2,45,50,10,12,31,29,4,9,24,25,7,6,7,4,16,16,13,15,13,15,14,10,15,24,2,0,0,0
291106022,2009-11-06,Portland Trail Blazers,96,San Antonio Spurs,84,51-40,32-74,30-79,43.2,38.0,5-17,4-21,29.4,19.0,27-30,20-26,90.0,76.9,56,44,11,9,37,28,8,7,11,16,7,8,7,2,14,10,13,12,13,12,12,2,21,27,0,0,0,0
291106030,2009-11-06,Charlotte Bobcats,103,Atlanta Hawks,83,61-48,39-83,33-83,47.0,39.8,11-18,2-16,61.1,12.5,14-18,15-23,77.8,65.2,63,43,12,7,44,28,7,8,24,10,2,7,7,11,15,7,6,12,6,12,8,8,22,20,1,1,0,0
291107001,2009-11-07,Atlanta Hawks,125,Denver Nuggets,100,60-50,45-87,32-78,51.7,41.0,8-19,2-10,42.1,20.0,27-30,34-41,90.0,82.9,53,45,8,10,36,26,9,9,30,17,4,5,9,4,8,10,15,9,15,9,28,19,33,24,0,0,0,0
291107004,2009-11-07,Chicago Bulls,93,Charlotte Bobcats,90,46-53,38-76,34-86,50.0,39.5,4-9,12-29,44.4,41.4,13-22,10-14,59.1,71.4,55,48,15,16,29,22,11,10,23,23,8,10,5,3,21,18,17,28,17,28,19,5,15,23,2,0,0,0
291107006,2009-11-07,Dallas Mavericks,129,Toronto Raptors,101,55-48,53-85,36-82,62.4,43.9,10-20,8-22,50.0,36.4,13-21,21-27,61.9,77.8,51,41,6,12,36,27,9,2,32,16,11,5,3,4,9,14,21,11,21,11,24,12,19,20,0,1,0,0
291107012,2009-11-07,LAC,113,Memphis Grizzlies,110,55-60,42-84,41-89,50.0,46.1,6-21,2-10,28.6,20.0,23-33,26-32,69.7,81.3,48,58,9,15,27,30,12,13,28,26,11,9,5,5,13,18,22,17,22,17,13,8,22,23,1,1,0,0
291107015,2009-11-07,Milwaukee Bucks,102,Knicks,87,66-35,41-88,33-80,46.6,41.3,8-24,8-15,33.3,53.3,12-16,13-17,75.0,76.5,60,42,15,6,39,28,6,8,20,21,7,11,3,3,20,17,27,15,27,15,10,15,18,22,1,0,0,0
291107017,2009-11-07,Brooklyn Nets,76,Boston Celtics,86,40-39,31-72,31-69,43.1,44.9,5-11,1-10,45.5,10.0,9-14,23-29,64.3,79.3,47,43,9,3,31,34,7,6,16,21,6,20,4,3,24,12,15,19,15,19,5,14,24,16,0,1,0,0
291107026,2009-11-07,Utah,99,Sacramento Kings,104,55-55,37-76,33-67,48.7,49.3,5-15,11-19,33.3,57.9,20-26,27-32,76.9,84.4,42,42,8,5,30,33,4,4,23,19,3,7,4,3,12,13,17,15,17,15,15,9,25,24,0,0,0,0
291108008,2009-11-08,Detroit Pistons,88,Philadelphia 76ers,81,43-37,36-81,34-78,44.4,43.6,3-16,3-18,18.8,16.7,13-21,10-16,61.9,62.5,57,46,21,14,30,25,6,7,14,21,8,10,5,5,16,16,16,9,16,9,9,15,17,16,0,0,0,0
291108013,2009-11-08,LAL,104,New Orleans Hornets,88,55-42,38-81,31-85,46.9,36.5,12-27,7-22,44.4,31.8,16-18,19-23,88.9,82.6,52,51,8,15,37,28,7,8,27,23,5,8,7,2,12,13,14,17,14,17,8,13,22,23,1,0,1,0
291108022,2009-11-08,Portland Trail Blazers,116,Minnesota Timberwolves,93,62-45,41-82,37-83,50.0,44.6,7-15,7-19,46.7,36.8,27-30,12-21,90.0,57.1,54,45,12,10,37,29,5,6,35,19,12,7,3,4,14,16,32,11,32,11,21,8,17,21,1,0,0,0
