id,date,home_team,home_points,away_team,away_points,half_time_score,fg_made_attempted_home,fg_made_attempted_away,field_goal_%_home,field_goal_%_away,3pt_made_attempted_home,3pt_made_attempted_away,three_point_%_home,three_point_%_away,ft_made_attempted_home,ft_made_attempted_away,free_throw_%_home,free_throw_%_away,total_rebounds_home,total_rebounds_away,offensive_rebounds_home,offensive_rebounds_away,defensive_rebounds_home,defensive_rebounds_away,team_rebounds_home,team_rebounds_away,assists_home,assists_away,steals_home,steals_away,blocks_home,blocks_away,turnovers_home,turnovers_away,points_home,points_away,fast_break_points_home,fast_break_points_away,points_in_paint_home,points_in_paint_away,personal_fouls_home,personal_fouls_away,technical_fouls_home,technical_fouls_away,flagrant_fouls_home,flagrant_fouls_away
400578326,2014-11-01,Houston Rockets,104,Boston Celtics,90,57-38,32-76,37-98,42.1,37.8,12-34,1-25,35.3,4.0,28-40,15-18,70.0,83.3,69,51,10,14,39,30,20,7,20,20,9,10,8,8,17,10,18,18,18,18,16,22,24,26,1,1,0,0
400578327,2014-11-01,Minnesota Timberwolves,105,Chicago Bulls,106,49-63,38-85,33-69,44.7,47.8,4-12,9-23,33.3,39.1,25-31,31-40,80.6,77.5,50,48,13,5,29,33,8,10,26,15,9,3,4,8,10,14,10,23,10,23,13,11,29,24,0,1,0,0
400578328,2014-11-01,Oklahoma City Thunder,102,Denver Nuggets,91,55-33,37-80,35-80,46.3,43.8,6-20,7-26,30.0,26.9,22-31,14-20,71.0,70.0,54,49,6,11,35,30,13,8,24,19,8,4,6,10,13,17,18,16,18,16,6,10,20,26,0,1,0,0
400578329,2014-11-01,Utah,118,Phoenix Suns,91,59-55,42-88,36-87,47.7,41.4,7-26,7-31,26.9,22.6,27-33,12-15,81.8,80.0,61,45,13,6,39,28,9,11,19,17,10,8,6,7,13,11,21,17,21,17,35,21,15,22,0,1,0,1
400578330,2014-11-01,Golden State Warriors,127,LAL,104,61-55,46-83,41-88,55.4,46.6,11-23,4-14,47.8,28.6,24-28,18-25,85.7,72.0,51,44,12,17,31,20,8,7,30,21,10,9,4,3,20,22,15,26,15,26,35,16,26,27,0,0,0,0
400578331,2014-11-02,LAC,92,Sacramento Kings,98,51-45,33-88,34-68,37.5,50.0,9-31,3-10,29.0,30.0,17-21,27-33,81.0,81.8,44,55,11,9,24,37,9,9,23,21,10,4,7,11,8,19,11,14,11,14,4,4,25,22,2,0,0,1
400578332,2014-11-02,Miami Heat,107,Toronto Raptors,102,64-54,35-70,37-79,50.0,46.8,9-24,4-16,37.5,25.0,28-38,24-39,73.7,61.5,58,44,11,9,32,19,15,16,22,11,6,8,6,5,16,10,22,7,22,7,10,9,29,28,1,2,0,0
400578333,2014-11-02,Knicks,96,Charlotte Bobcats,93,52-50,39-78,33-70,50.0,47.1,8-16,6-15,50.0,40.0,10-17,21-29,58.8,72.4,47,44,8,8,27,30,12,6,23,20,5,7,0,2,12,12,13,13,13,13,6,7,26,16,1,1,0,0
400578334,2014-11-02,Portland Trail Blazers,90,Golden State Warriors,95,48-51,37-92,36-81,40.2,44.4,7-27,6-19,25.9,31.6,9-14,17-21,64.3,81.0,64,45,17,7,39,34,8,4,20,22,9,11,2,7,19,17,13,17,13,17,16,13,19,16,2,0,0,0
400578335,2014-11-03,Philadelphia 76ers,93,Houston Rockets,104,54-55,33-74,32-75,44.6,42.7,11-22,16-34,50.0,47.1,16-23,24-30,69.6,80.0,41,56,6,13,25,34,10,9,19,27,12,12,4,6,17,21,27,35,27,35,18,17,20,20,1,0,0,0
400578336,2014-11-03,Brooklyn Nets,116,Oklahoma City Thunder,85,59-40,44-84,32-82,52.4,39.0,11-23,8-23,47.8,34.8,17-19,13-21,89.5,61.9,45,55,9,15,33,29,3,11,25,14,11,3,3,3,8,17,11,21,11,21,20,9,21,17,1,2,0,0
400578337,2014-11-03,Memphis Grizzlies,93,New Orleans Hornets,81,40-33,31-76,29-86,40.8,33.7,4-14,4-24,28.6,16.7,27-37,19-29,73.0,65.5,62,60,9,14,43,35,10,11,19,14,5,5,6,3,11,12,7,10,7,10,6,2,24,30,1,1,0,0
400578338,2014-11-03,Dallas Mavericks,118,Boston Celtics,113,67-41,44-82,45-102,53.7,44.1,14-25,11-31,56.0,35.5,16-20,12-16,80.0,75.0,43,60,7,22,29,27,7,11,24,29,5,9,9,6,17,17,22,28,22,28,13,30,17,21,0,0,0,0
400578339,2014-11-03,Denver Nuggets,105,Sacramento Kings,110,46-51,36-93,34-81,38.7,42.0,5-24,2-9,20.8,22.2,28-33,40-47,84.8,85.1,54,62,15,14,27,36,12,12,22,21,4,8,7,5,15,15,21,11,21,11,14,14,35,28,1,0,0,0
400578340,2014-11-03,LAC,107,Utah,101,56-43,41-81,36-77,50.6,46.8,10-23,10-27,43.5,37.0,15-17,19-24,88.2,79.2,37,51,5,9,30,34,2,8,28,24,6,4,6,2,10,17,12,21,12,21,14,6,17,20,0,0,0,0
400578341,2014-11-04,Indiana Pacers,81,Milwaukee Bucks,87,38-43,31-78,37-83,39.7,44.6,6-24,7-21,25.0,33.3,13-22,6-7,59.1,85.7,59,44,15,9,32,30,12,5,14,20,4,12,9,5,17,12,28,4,28,4,3,13,17,22,0,2,0,0
400578342,2014-11-04,Miami Heat,91,Houston Rockets,108,55-57,31-74,35-68,41.9,51.5,12-28,17-37,42.9,45.9,17-27,21-27,63.0,77.8,47,45,13,9,21,29,13,7,16,22,7,8,2,5,15,16,19,17,19,17,8,13,21,26,2,3,0,0
400578343,2014-11-04,Knicks,83,Washington Wizards,98,45-40,30-81,39-80,37.0,48.8,8-15,8-18,53.3,44.4,15-19,12-19,78.9,63.2,53,50,15,10,28,31,10,9,16,26,5,8,4,4,18,12,14,10,14,10,4,14,23,25,0,1,0,0
400578344,2014-11-04,Toronto Raptors,100,Oklahoma City Thunder,88,51-52,32-81,34-65,39.5,52.3,8-31,6-21,25.8,28.6,28-33,14-25,84.8,56.0,47,49,12,6,27,35,8,8,23,23,6,4,3,3,10,19,9,30,9,30,16,3,24,27,0,2,1,1
400578345,2014-11-04,Chicago Bulls,98,Orlando Magic,90,54-52,35-75,38-88,46.7,43.2,7-15,6-14,46.7,42.9,21-27,8-14,77.8,57.1,50,52,10,14,34,34,6,4,23,21,6,6,9,6,12,11,14,22,14,22,4,7,18,22,0,1,0,0
400578346,2014-11-04,New Orleans Hornets,100,Charlotte Bobcats,91,47-48,38-81,37-80,46.9,46.3,5-18,6-21,27.8,28.6,19-19,11-13,100.0,84.6,49,39,11,6,36,28,2,5,26,23,5,6,6,1,12,12,20,12,20,12,8,11,19,15,0,1,0,0
400578347,2014-11-04,Portland Trail Blazers,101,Cleveland Cavaliers,82,55-50,37-75,31-85,49.3,36.5,8-25,9-21,32.0,42.9,19-25,11-14,76.0,78.6,53,48,9,13,39,28,5,7,21,18,7,5,4,3,11,14,11,16,11,16,10,9,20,19,1,1,0,0
400578348,2014-11-04,LAL,106,Phoenix Suns,112,46-58,35-88,41-91,39.8,45.1,6-16,6-18,37.5,33.3,30-41,24-31,73.2,77.4,57,64,18,13,31,39,8,12,16,28,7,6,8,7,12,13,13,8,13,8,11,21,25,29,0,0,0,0
400578349,2014-11-05,Charlotte Bobcats,96,Miami Heat,89,46-44,35-82,30-77,42.7,39.0,5-18,4-22,27.8,18.2,21-29,25-31,72.4,80.6,64,44,13,6,36,30,15,8,23,19,4,6,9,4,12,8,11,10,11,10,13,10,24,25,0,0,1,0
400578350,2014-11-05,Philadelphia 76ers,89,Orlando Magic,91,52-52,33-77,39-88,42.9,44.3,8-25,3-20,32.0,15.0,15-23,10-12,65.2,83.3,47,56,6,14,32,37,9,5,22,14,12,11,12,3,20,24,14,20,14,20,18,15,18,20,0,1,0,0
400578351,2014-11-05,Boston Celtics,107,Toronto Raptors,110,57-54,40-78,42-87,51.3,48.3,10-26,7-16,38.5,43.8,17-18,19-23,94.4,82.6,58,30,17,6,38,18,3,6,22,18,5,11,3,4,27,7,36,11,36,11,8,19,25,18,0,0,0,0
400578352,2014-11-05,Brooklyn Nets,91,Minnesota Timberwolves,98,48-47,36-82,37-90,43.9,41.1,8-21,7-17,38.1,41.2,11-17,17-22,64.7,77.3,49,61,7,13,35,38,7,10,17,22,6,9,5,4,18,11,23,12,23,12,11,14,22,21,0,0,0,0
400578353,2014-11-05,Detroit Pistons,98,Knicks,95,49-37,32-87,39-90,36.8,43.3,11-23,9-20,47.8,45.0,23-33,8-10,69.7,80.0,65,53,19,11,36,32,10,10,17,25,5,3,4,9,8,9,9,11,9,11,9,8,16,23,0,0,0,0
400578354,2014-11-05,Milwaukee Bucks,86,Chicago Bulls,95,53-49,33-89,34-73,37.1,46.6,3-15,5-16,20.0,31.3,17-20,22-30,85.0,73.3,54,52,18,7,32,35,4,10,19,24,10,8,3,3,14,16,15,23,15,23,8,6,28,18,2,0,0,0
400578355,2014-11-05,Washington Wizards,96,Indiana Pacers,94,46-41,34-91,35-90,37.4,38.9,7-17,8-27,41.2,29.6,21-23,16-20,91.3,80.0,53,65,7,14,36,43,10,8,24,22,7,3,7,9,12,18,12,19,12,19,23,10,22,27,0,0,0,0
400578356,2014-11-05,San Antonio Spurs,94,Atlanta Hawks,92,49-39,31-69,38-92,44.9,41.3,5-17,8-25,29.4,32.0,27-38,8-11,71.1,72.7,60,46,11,10,39,27,10,9,25,26,7,14,9,5,19,13,14,15,14,15,18,11,15,25,0,0,0,0
400578357,2014-11-05,Phoenix Suns,91,Memphis Grizzlies,102,52-46,32-69,40-80,46.4,50.0,8-21,9-17,38.1,52.9,19-21,13-17,90.5,76.5,41,42,5,8,30,29,6,5,13,25,11,10,4,1,18,16,26,18,26,18,15,15,20,21,0,0,0,0
400578358,2014-11-05,Utah,102,Cleveland Cavaliers,100,59-48,39-77,30-72,50.6,41.7,7-21,6-16,33.3,37.5,17-22,34-40,77.3,85.0,50,41,13,7,28,23,9,11,26,6,3,8,8,4,12,12,24,10,24,10,14,19,26,22,2,1,1,0
400578359,2014-11-05,Sacramento Kings,131,Denver Nuggets,109,68-54,42-76,37-82,55.3,45.1,8-20,9-28,40.0,32.1,39-50,26-31,78.0,83.9,53,42,9,7,31,25,13,10,21,24,8,4,3,5,13,14,12,19,12,19,19,23,30,37,0,1,0,0
400578360,2014-11-05,Golden State Warriors,121,LAC,104,65-42,43-74,38-82,58.1,46.3,15-25,7-19,60.0,36.8,20-20,21-27,100.0,77.8,44,37,4,5,35,25,5,7,29,26,7,12,3,2,23,14,24,13,24,13,14,16,22,14,1,1,0,0
400578361,2014-11-06,Houston Rockets,98,San Antonio Spurs,81,45-29,34-72,31-90,47.2,34.4,10-27,2-20,37.0,10.0,20-33,17-19,60.6,89.5,59,53,8,12,36,29,15,12,18,17,7,12,6,1,21,14,22,13,22,13,14,13,20,24,1,1,0,0
400578362,2014-11-06,Portland Trail Blazers,108,Dallas Mavericks,87,46-50,40-77,33-90,51.9,36.7,12-30,5-23,40.0,21.7,16-19,16-16,84.2,100.0,57,40,12,8,41,26,4,6,25,14,3,6,6,4,17,7,18,15,18,15,13,12,21,17,0,0,0,0
400578363,2014-11-07,Charlotte Bobcats,122,Atlanta Hawks,119,47-50,48-97,43-93,49.5,46.2,6-21,13-33,28.6,39.4,20-27,20-26,74.1,76.9,65,47,11,7,40,31,14,9,31,28,6,8,7,3,19,19,18,27,18,27,1,15,30,33,0,0,0,0
400578364,2014-11-07,Orlando Magic,112,Minnesota Timberwolves,103,47-52,46-91,40-93,50.5,43.0,5-10,4-18,50.0,22.2,15-19,19-25,78.9,76.0,59,49,12,9,40,29,7,11,19,24,5,9,6,7,21,12,19,12,19,12,15,19,27,22,0,0,0,0
400578365,2014-11-07,Philadelphia 76ers,115,Chicago Bulls,118,57-57,43-91,40-78,47.3,51.3,12-30,12-24,40.0,50.0,17-25,26-34,68.0,76.5,53,49,17,12,25,28,11,9,29,25,7,4,2,6,12,17,19,9,19,9,22,14,29,21,1,1,0,0
400578366,2014-11-07,Boston Celtics,101,Indiana Pacers,98,55-52,39-85,40-88,45.9,45.5,9-27,5-19,33.3,26.3,14-16,13-13,87.5,100.0,49,47,9,14,29,28,11,5,26,18,6,2,3,6,12,13,9,12,9,12,8,2,19,17,0,0,0,0
400578367,2014-11-07,Brooklyn Nets,110,Knicks,99,55-42,38-74,37-90,51.4,41.1,14-24,8-19,58.3,42.1,20-26,17-21,76.9,81.0,48,51,7,15,35,28,6,8,18,22,6,7,6,2,16,14,10,16,10,16,14,13,24,24,0,1,0,0
400578368,2014-11-07,Detroit Pistons,98,Milwaukee Bucks,95,51-44,37-75,36-77,49.3,46.8,11-23,5-20,47.8,25.0,13-24,18-23,54.2,78.3,53,42,12,9,28,26,13,7,18,26,7,10,5,6,18,13,19,8,19,8,12,14,24,19,1,2,0,0
400578369,2014-11-07,Toronto Raptors,103,Washington Wizards,84,59-35,35-80,30-83,43.8,36.1,9-22,3-19,40.9,15.8,24-31,21-32,77.4,65.6,57,59,10,16,39,34,8,9,19,19,5,7,3,5,13,13,21,13,21,13,5,12,27,29,0,0,0,0
400578370,2014-11-07,Oklahoma City Thunder,89,Memphis Grizzlies,91,40-49,37-79,34-81,46.8,42.0,12-25,9-18,48.0,50.0,3-11,14-17,27.3,82.4,57,43,10,9,34,29,13,5,16,21,3,10,1,4,17,8,17,9,17,9,2,6,18,14,1,0,0,0
400578371,2014-11-07,Phoenix Suns,112,Sacramento Kings,114,58-55,42-98,39-91,42.9,42.9,10-31,3-16,32.3,18.8,18-25,33-39,72.0,84.6,50,71,9,13,33,47,8,11,19,16,7,6,7,4,12,15,12,24,12,24,15,18,33,27,0,1,0,0
400578372,2014-11-07,Utah,82,Dallas Mavericks,105,44-52,29-68,42-88,42.6,47.7,9-28,9-24,32.1,37.5,15-19,12-14,78.9,85.7,46,45,9,13,32,29,5,3,19,23,4,12,6,3,21,8,32,9,32,9,13,13,17,22,0,1,0,0
400578373,2014-11-07,Denver Nuggets,101,Cleveland Cavaliers,110,45-58,40-85,40-84,47.1,47.6,11-29,6-23,37.9,26.1,10-15,24-33,66.7,72.7,49,54,8,6,34,36,7,12,22,25,5,5,5,3,13,8,20,11,20,11,16,23,22,14,1,0,1,0
400578374,2014-11-08,LAC,106,Portland Trail Blazers,102,53-62,40-81,36-80,49.4,45.0,5-12,10-25,41.7,40.0,21-30,20-25,70.0,80.0,44,55,8,9,29,34,7,12,17,25,8,2,4,3,7,16,5,19,5,19,13,8,19,26,2,1,0,0
400578375,2014-11-08,Indiana Pacers,90,Washington Wizards,97,35-54,33-77,39-81,42.9,48.1,8-24,2-11,33.3,18.2,16-25,17-23,64.0,73.9,47,54,8,13,30,36,9,5,11,23,5,8,3,4,18,14,22,17,22,17,13,5,24,25,0,1,0,0
400578376,2014-11-08,Atlanta Hawks,103,Knicks,96,48-61,33-81,40-84,40.7,47.6,9-22,8-21,40.9,38.1,28-36,8-11,77.8,72.7,53,50,12,13,29,31,12,6,18,26,10,2,5,6,8,15,12,17,12,17,10,9,17,29,0,1,0,0
400578377,2014-11-08,Miami Heat,102,Minnesota Timberwolves,92,53-41,41-78,35-87,52.6,40.2,5-13,4-16,38.5,25.0,15-17,18-23,88.2,78.3,43,53,6,17,34,32,3,4,26,13,8,9,2,2,14,16,16,23,16,23,12,13,19,17,0,0,0,0
400578378,2014-11-08,Chicago Bulls,101,Boston Celtics,106,41-56,42-92,42-81,45.7,51.9,8-18,7-19,44.4,36.8,9-15,15-20,60.0,75.0,48,52,11,7,27,38,10,7,26,25,5,6,2,3,8,12,10,18,10,18,10,17,16,17,1,0,0,0
400578379,2014-11-08,Houston Rockets,87,Golden State Warriors,98,56-48,30-86,39-87,34.9,44.8,10-42,9-28,23.8,32.1,17-21,11-17,81.0,64.7,50,64,16,15,30,39,4,10,13,22,14,11,0,8,22,26,22,22,22,22,15,14,17,19,0,0,0,0
400578380,2014-11-08,Milwaukee Bucks,93,Memphis Grizzlies,92,44-51,40-88,29-82,45.5,35.4,5-18,3-14,27.8,21.4,8-11,31-34,72.7,91.2,53,54,16,15,27,25,10,14,24,15,7,9,4,2,16,13,23,12,23,12,14,13,24,18,1,1,0,0
400578381,2014-11-08,San Antonio Spurs,99,New Orleans Hornets,100,53-55,36-80,40-85,45.0,47.1,5-18,8-21,27.8,38.1,22-29,12-14,75.9,85.7,63,35,17,6,32,24,14,5,15,22,4,11,7,9,18,11,16,12,16,12,4,11,17,20,0,0,0,0
400578382,2014-11-09,Brooklyn Nets,104,Orlando Magic,96,50-52,40-83,39-75,48.2,52.0,4-14,8-15,28.6,53.3,20-23,10-16,87.0,62.5,50,38,14,5,31,26,5,7,23,25,10,7,5,2,14,17,18,16,18,16,9,14,21,24,0,0,0,0
400578383,2014-11-09,Detroit Pistons,96,Utah,97,52-52,36-93,33-72,38.7,45.8,6-23,6-15,26.1,40.0,18-25,25-35,72.0,71.4,61,52,18,9,33,34,10,9,19,20,6,7,2,2,11,11,10,15,10,15,7,19,22,18,0,0,0,0
400578384,2014-11-09,Oklahoma City Thunder,101,Sacramento Kings,93,52-39,36-78,36-80,46.2,45.0,6-18,6-24,33.3,25.0,23-27,15-22,85.2,68.2,49,48,11,9,29,28,9,11,16,23,5,11,6,2,14,10,21,16,21,16,2,13,22,24,1,2,0,0
400578385,2014-11-09,Toronto Raptors,120,Philadelphia 76ers,88,60-45,43-76,33-87,56.6,37.9,7-17,10-34,41.2,29.4,27-30,12-18,90.0,66.7,54,42,4,11,35,20,15,11,23,19,12,11,8,6,20,17,18,28,18,28,9,8,17,23,0,1,0,0
400578386,2014-11-09,Dallas Mavericks,96,Miami Heat,105,44-55,35-83,42-76,42.2,55.3,9-29,9-23,31.0,39.1,17-24,12-20,70.8,60.0,49,48,15,6,26,32,8,10,22,31,8,7,7,3,13,13,16,17,16,17,19,10,15,23,2,0,0,0
