id,date,home_team,home_points,away_team,away_points,half_time_score,fg_made_attempted_home,fg_made_attempted_away,field_goal_%_home,field_goal_%_away,3pt_made_attempted_home,3pt_made_attempted_away,three_point_%_home,three_point_%_away,ft_made_attempted_home,ft_made_attempted_away,free_throw_%_home,free_throw_%_away,total_rebounds_home,total_rebounds_away,offensive_rebounds_home,offensive_rebounds_away,defensive_rebounds_home,defensive_rebounds_away,team_rebounds_home,team_rebounds_away,assists_home,assists_away,steals_home,steals_away,blocks_home,blocks_away,turnovers_home,turnovers_away,points_home,points_away,fast_break_points_home,fast_break_points_away,points_in_paint_home,points_in_paint_away,personal_fouls_home,personal_fouls_away,technical_fouls_home,technical_fouls_away,flagrant_fouls_home,flagrant_fouls_away
241103019,2004-11-03,Orlando Magic,93,Milwaukee Bucks,92,50-47,41-92,39-97,44.6,40.2,2-13,2-7,15.4,28.6,9-18,12-20,50.0,60.0,57,69,8,17,36,37,13,15,20,18,7,6,10,5,13,18,18,14,18,14,14,10,22,24,2,1,0,0
241103021,2004-11-03,Phoenix Suns,112,Atlanta Hawks,82,64-35,45-89,32-96,50.6,33.3,5-19,5-15,26.3,33.3,17-25,13-23,68.0,56.5,64,62,17,27,38,27,9,8,15,14,13,9,8,4,22,24,25,19,25,19,10,1,26,24,0,2,0,0
241103024,2004-11-03,San Antonio Spurs,101,Sacramento Kings,85,52-45,37-82,32-79,45.1,40.5,7-18,3-8,38.9,37.5,20-26,18-19,76.9,94.7,56,43,18,9,36,27,2,7,19,19,8,8,6,4,17,14,18,11,18,11,4,5,22,21,0,0,0,0
241103026,2004-11-03,Utah,104,LAL,78,45-28,38-75,20-68,50.7,29.4,2-7,5-18,28.6,27.8,26-31,33-44,83.9,75.0,53,48,11,13,32,24,10,11,24,7,4,4,14,7,13,17,13,12,13,12,4,3,31,32,0,2,0,0
241103028,2004-11-03,Toronto Raptors,95,Houston Rockets,88,52-39,35-77,33-71,45.5,46.5,6-18,5-16,33.3,31.3,19-26,17-24,73.1,70.8,47,47,12,8,28,30,7,9,22,16,8,4,2,2,13,15,12,13,12,13,3,1,16,22,2,1,0,0
241103029,2004-11-03,Memphis Grizzlies,91,Washington Wizards,103,52-44,35-83,36-80,42.2,45.0,4-17,5-15,23.5,33.3,17-29,26-35,58.6,74.3,59,54,19,17,26,29,14,8,25,22,10,11,5,9,21,18,18,32,18,32,0,0,30,26,0,0,0,0
241104007,2004-11-04,Denver Nuggets,94,Minnesota Timberwolves,92,42-47,37-97,37-82,38.1,45.1,3-14,3-9,21.4,33.3,17-21,15-21,81.0,71.4,59,56,19,11,34,39,6,6,25,28,9,5,6,9,12,16,14,8,14,8,10,5,22,24,3,4,0,0
241104014,2004-11-04,Miami Heat,92,Cleveland Cavaliers,86,52-49,36-76,33-85,47.4,38.8,3-11,3-13,27.3,23.1,17-27,17-22,63.0,77.3,52,55,8,9,33,29,11,17,15,19,5,5,8,3,9,9,8,8,8,8,4,5,20,25,0,0,0,0
241104030,2004-11-04,Charlotte Bobcats,96,Washington Wizards,103,45-49,37-78,36-83,47.4,43.4,1-8,5-15,12.5,33.3,21-32,26-31,65.6,83.9,58,46,14,11,28,24,16,11,22,21,6,14,5,5,21,14,10,29,10,29,2,6,27,25,0,0,0,0
241105002,2004-11-05,Boston Celtics,94,Indiana Pacers,100,52-51,37-79,31-73,46.8,42.5,4-14,6-13,28.6,46.2,16-23,32-41,69.6,78.0,40,60,3,13,28,39,9,8,23,19,7,8,10,4,12,20,18,14,18,14,6,3,25,24,2,1,0,0
241105003,2004-11-05,New Orleans Hornets,89,Orlando Magic,90,37-45,37-81,30-74,45.7,40.5,7-20,4-11,35.0,36.4,8-14,26-30,57.1,86.7,45,53,9,16,27,32,9,5,24,16,12,8,4,7,15,19,12,15,12,15,8,3,27,21,1,0,0,0
241105004,2004-11-05,Chicago Bulls,106,Brooklyn Nets,111,35-55,39-105,38-75,37.1,50.7,12-34,4-13,35.3,30.8,16-27,31-35,59.3,88.6,61,57,20,9,26,41,15,7,21,27,8,6,4,10,21,31,37,8,37,8,3,5,34,30,2,1,0,0
241105009,2004-11-05,Golden State Warriors,80,Utah,102,40-46,30-81,44-75,37.0,58.7,5-15,2-7,33.3,28.6,15-20,12-16,75.0,75.0,42,49,12,7,19,34,11,8,17,28,8,4,2,6,13,17,22,18,22,18,6,6,24,23,0,0,0,0
241105013,2004-11-05,LAL,96,San Antonio Spurs,105,47-59,32-74,40-84,43.2,47.6,6-15,6-19,40.0,31.6,26-34,19-30,76.5,63.3,54,51,14,16,32,25,8,10,17,28,8,11,6,6,18,12,8,22,8,22,6,2,26,23,1,1,0,0
241105020,2004-11-05,Philadelphia 76ers,98,Phoenix Suns,108,49-68,35-81,39-89,43.2,43.8,6-21,11-28,28.6,39.3,22-26,19-26,84.6,73.1,54,53,15,16,31,27,8,10,21,25,10,11,2,2,23,17,13,34,13,34,4,3,25,23,0,2,1,0
241105022,2004-11-05,Portland Trail Blazers,94,LAC,81,58-48,39-79,36-82,49.4,43.9,4-8,2-12,50.0,16.7,12-17,7-10,70.6,70.0,48,46,12,12,30,20,6,14,24,21,14,8,13,9,13,18,17,18,17,18,8,5,15,17,1,0,0,0
241105025,2004-11-05,Oklahoma City Thunder,106,Atlanta Hawks,85,53-46,37-73,31-74,50.7,41.9,7-23,5-10,30.4,50.0,25-34,18-24,73.5,75.0,50,44,13,11,21,17,16,16,17,14,11,6,10,2,15,19,21,22,21,22,4,1,27,26,2,1,0,0
241105028,2004-11-05,Toronto Raptors,101,Detroit Pistons,89,49-47,41-88,36-86,46.6,41.9,7-20,4-12,35.0,33.3,12-18,13-25,66.7,52.0,57,58,17,19,30,26,10,13,24,24,6,7,6,4,14,14,15,19,15,19,7,6,21,18,0,0,0,0
241105029,2004-11-05,Memphis Grizzlies,81,Houston Rockets,89,38-41,26-74,30-70,35.1,42.9,6-18,9-17,33.3,52.9,23-29,20-23,79.3,87.0,47,50,14,12,26,31,7,7,16,20,10,6,6,9,18,21,15,17,15,17,2,3,22,29,2,3,0,0
241106006,2004-11-06,Dallas Mavericks,112,Memphis Grizzlies,88,57-53,37-74,32-85,50.0,37.6,6-16,3-8,37.5,37.5,32-43,21-26,74.4,80.8,62,44,16,14,37,22,9,8,16,21,11,10,9,6,20,17,16,18,16,18,6,6,22,30,3,1,0,1
241106007,2004-11-06,Denver Nuggets,82,Utah,106,34-60,31-78,39-77,39.7,50.6,1-8,4-8,12.5,50.0,19-28,24-36,67.9,66.7,49,57,16,15,23,29,10,13,20,32,6,6,8,8,14,13,14,13,14,13,4,4,26,25,2,0,0,0
241106008,2004-11-06,Detroit Pistons,99,Philadelphia 76ers,91,53-46,35-82,31-80,42.7,38.8,9-20,4-12,45.0,33.3,20-26,25-36,76.9,69.4,58,55,11,11,39,30,8,14,24,13,7,12,13,3,15,11,7,10,7,10,3,7,27,24,0,2,0,0
241106009,2004-11-06,Golden State Warriors,86,LAC,94,37-51,31-88,34-69,35.2,49.3,1-15,2-3,6.7,66.7,23-38,24-37,60.5,64.9,59,61,21,8,26,37,12,16,18,20,8,7,7,7,12,20,19,15,19,15,5,4,34,35,0,1,1,0
241106010,2004-11-06,Houston Rockets,104,Sacramento Kings,101,38-46,39-87,36-96,44.8,37.5,11-29,5-15,37.9,33.3,15-24,24-28,62.5,85.7,54,67,11,18,33,36,10,13,24,23,7,4,5,4,9,10,12,9,12,9,3,3,24,21,1,0,0,0
241106011,2004-11-06,Indiana Pacers,100,Chicago Bulls,90,54-49,34-66,35-78,51.5,44.9,11-23,5-18,47.8,27.8,21-26,15-21,80.8,71.4,43,43,9,15,26,22,8,6,21,21,13,11,5,4,27,24,24,22,24,22,3,7,24,31,0,1,0,0
241106015,2004-11-06,Milwaukee Bucks,102,Cleveland Cavaliers,88,47-51,37-83,30-77,44.6,39.0,2-7,0-7,28.6,0.0,26-30,28-44,86.7,63.6,60,53,17,12,34,25,9,16,20,20,4,11,6,5,20,15,16,26,16,26,4,8,31,29,2,3,1,0
241106016,2004-11-06,Minnesota Timberwolves,99,New Orleans Hornets,92,54-40,38-80,35-76,47.5,46.1,5-16,7-18,31.3,38.9,18-24,15-21,75.0,71.4,52,43,13,8,31,23,8,12,20,27,4,4,3,3,11,11,13,13,13,13,4,7,24,20,0,0,0,0
241106017,2004-11-06,Brooklyn Nets,80,Phoenix Suns,112,41-57,30-82,39-68,36.6,57.4,3-10,7-14,30.0,50.0,17-21,27-36,81.0,75.0,41,53,14,11,20,31,7,11,13,21,10,9,3,7,13,15,20,8,20,8,2,4,22,23,2,1,0,0
241106018,2004-11-06,Knicks,73,Boston Celtics,107,36-55,29-70,43-77,41.4,55.8,3-10,6-11,30.0,54.5,12-24,15-20,50.0,75.0,40,52,9,10,22,35,9,7,16,27,4,10,8,6,19,12,8,26,8,26,2,4,22,23,0,1,0,0
241106027,2004-11-06,Washington Wizards,106,Miami Heat,118,48-58,37-85,43-77,43.5,55.8,7-27,8-22,25.9,36.4,25-32,24-38,78.1,63.2,48,55,10,8,28,37,10,10,19,29,9,8,3,6,15,17,24,25,24,25,6,9,33,26,0,2,0,0
241106030,2004-11-06,Charlotte Bobcats,111,Orlando Magic,100,49-42,40-88,32-88,45.5,36.4,3-4,4-16,75.0,25.0,28-43,32-38,65.1,84.2,65,60,13,20,36,27,16,13,23,13,7,8,6,6,14,18,21,18,21,18,2,6,29,36,1,1,0,0
241107013,2004-11-07,LAL,106,Atlanta Hawks,90,59-45,37-66,37-86,56.1,43.0,6-12,4-18,50.0,22.2,26-31,12-17,83.9,70.6,50,38,7,12,33,19,10,7,21,24,4,12,7,4,19,11,5,14,5,14,7,5,19,24,0,1,0,0
241107025,2004-11-07,Oklahoma City Thunder,113,San Antonio Spurs,94,46-39,39-77,34-80,50.6,42.5,6-13,6-18,46.2,33.3,29-33,20-24,87.9,83.3,45,47,14,15,22,17,9,15,15,17,9,6,6,7,12,20,21,4,21,4,5,7,25,29,1,0,0,0
241107028,2004-11-07,Toronto Raptors,101,Portland Trail Blazers,97,51-42,39-87,37-81,44.8,45.7,8-16,6-16,50.0,37.5,15-20,17-24,75.0,70.8,47,57,12,16,30,34,5,7,22,15,10,4,2,7,9,17,15,12,15,12,8,3,20,20,0,0,0,0
241108006,2004-11-08,Dallas Mavericks,101,Golden State Warriors,98,44-57,32-84,36-94,38.1,38.3,4-19,4-15,21.1,26.7,33-43,22-31,76.7,71.0,64,65,15,19,38,35,11,11,13,16,9,6,7,7,14,17,11,13,11,13,4,3,23,29,0,0,0,0
241108012,2004-11-08,LAC,96,Detroit Pistons,99,43-42,33-77,38-91,42.9,41.8,2-9,3-13,22.2,23.1,28-40,20-30,70.0,66.7,62,57,13,14,31,30,18,13,20,23,7,11,7,5,27,16,20,30,20,30,4,2,33,34,2,2,0,0
241108026,2004-11-08,Utah,102,Denver Nuggets,91,56-41,36-71,30-71,50.7,42.3,6-14,5-10,42.9,50.0,24-32,26-38,75.0,68.4,53,43,10,10,33,26,10,7,22,17,7,9,9,4,14,13,16,14,16,14,5,5,26,25,1,0,0,0
241109001,2004-11-09,Atlanta Hawks,79,Cleveland Cavaliers,93,54-52,32-73,31-66,43.8,47.0,1-11,2-8,9.1,25.0,14-23,29-36,60.9,80.6,44,48,10,10,23,29,11,9,19,18,8,8,2,5,16,16,18,12,18,12,3,3,27,25,2,1,0,0
241109003,2004-11-09,New Orleans Hornets,98,LAL,106,35-52,30-85,35-66,35.3,53.0,5-23,8-22,21.7,36.4,33-37,28-34,89.2,82.4,47,49,16,9,18,32,13,8,22,22,10,3,2,3,11,24,20,9,20,9,6,5,28,29,4,2,0,0
241109004,2004-11-09,Chicago Bulls,74,Phoenix Suns,94,34-49,31-94,32-80,33.0,40.0,1-21,7-22,4.8,31.8,11-17,23-27,64.7,85.2,59,62,21,12,31,42,7,8,22,24,9,5,6,8,16,15,10,26,10,26,1,5,21,19,0,1,0,0
241109007,2004-11-09,Denver Nuggets,88,Oklahoma City Thunder,108,48-55,36-75,41-83,48.0,49.4,4-10,10-23,40.0,43.5,12-22,16-24,54.5,66.7,40,59,9,15,20,30,11,14,22,23,5,12,7,3,18,17,22,27,22,27,6,5,26,24,2,3,0,0
241109010,2004-11-09,Houston Rockets,90,Memphis Grizzlies,87,47-51,34-73,27-66,46.6,40.9,5-13,4-12,38.5,33.3,17-19,29-34,89.5,85.3,54,31,8,4,31,25,15,2,20,19,7,15,2,2,24,16,10,26,10,26,2,5,27,26,1,0,0,0
241109014,2004-11-09,Miami Heat,103,Washington Wizards,93,50-37,41-79,38-88,51.9,43.2,5-15,7-15,33.3,46.7,16-25,10-18,64.0,55.6,52,53,11,16,34,28,7,9,25,23,9,6,7,1,16,20,21,17,21,17,10,7,21,24,0,0,0,0
241109016,2004-11-09,Minnesota Timberwolves,101,Indiana Pacers,102,45-54,38-76,38-83,50.0,45.8,5-10,5-17,50.0,29.4,20-28,21-23,71.4,91.3,40,53,8,20,22,27,10,6,24,19,7,8,5,4,11,19,21,12,21,12,5,4,20,25,0,0,0,0
241109017,2004-11-09,Brooklyn Nets,64,Portland Trail Blazers,60,30-32,25-73,19-78,34.2,24.4,3-7,3-19,42.9,15.8,11-13,19-24,84.6,79.2,61,53,12,8,42,33,7,12,17,14,6,13,6,9,23,14,11,10,11,10,4,1,28,19,1,0,0,0
241109018,2004-11-09,Knicks,96,Philadelphia 76ers,88,55-42,37-77,31-70,48.1,44.3,3-15,7-12,20.0,58.3,19-28,19-26,67.9,73.1,51,44,10,12,28,26,13,6,24,14,15,9,9,2,21,28,28,16,28,16,8,1,26,24,0,2,0,0
241109019,2004-11-09,Orlando Magic,94,Dallas Mavericks,84,50-40,35-84,28-96,41.7,29.2,1-13,3-12,7.7,25.0,23-28,25-35,82.1,71.4,66,66,11,20,45,34,10,12,23,10,12,8,7,2,20,17,18,18,18,18,8,3,26,26,2,0,0,0
241109023,2004-11-09,Sacramento Kings,108,Toronto Raptors,92,52-45,45-83,35-97,54.2,36.1,2-14,5-23,14.3,21.7,16-21,17-27,76.2,63.0,62,53,7,19,42,25,13,9,31,16,6,9,8,4,19,10,8,14,8,14,4,1,26,16,0,1,0,0
241110002,2004-11-10,Boston Celtics,90,Portland Trail Blazers,88,53-39,33-74,32-73,44.6,43.8,6-17,2-14,35.3,14.3,18-23,22-29,78.3,75.9,48,46,10,8,30,31,8,7,20,20,2,5,4,2,12,9,8,10,8,10,3,1,23,20,1,1,0,0
241110005,2004-11-10,Cleveland Cavaliers,114,Phoenix Suns,109,49-50,38-89,41-102,42.7,40.2,3-9,9-21,33.3,42.9,35-43,18-26,81.4,69.2,63,65,13,11,44,36,6,18,22,24,5,3,11,7,12,15,16,14,16,14,4,9,27,29,0,1,0,0
241110011,2004-11-10,Indiana Pacers,68,LAC,102,27-55,24-71,38-77,33.8,49.4,8-25,2-6,32.0,33.3,12-25,24-26,48.0,92.3,47,54,11,14,21,35,15,5,13,29,7,13,9,6,16,11,7,13,7,13,4,8,22,19,1,1,0,1
241110015,2004-11-10,Milwaukee Bucks,102,Charlotte Bobcats,100,54-62,31-71,40-90,43.7,44.4,5-14,5-12,35.7,41.7,35-43,15-21,81.4,71.4,52,52,10,15,32,29,10,8,19,25,5,7,6,3,13,10,10,5,10,5,5,5,22,27,0,0,0,0
241110020,2004-11-10,Philadelphia 76ers,108,Brooklyn Nets,100,44-53,30-73,34-75,41.1,45.3,8-23,5-13,34.8,38.5,40-51,27-36,78.4,75.0,56,48,11,6,33,30,12,12,21,27,9,6,3,3,12,16,21,17,21,17,5,1,32,41,1,1,0,0
241110024,2004-11-10,San Antonio Spurs,91,Golden State Warriors,71,46-33,36-77,26-80,46.8,32.5,3-7,5-10,42.9,50.0,16-24,14-21,66.7,66.7,59,51,8,13,40,32,11,6,19,13,6,4,9,5,13,15,16,11,16,11,5,3,19,24,0,2,0,0
241110025,2004-11-10,Oklahoma City Thunder,108,Sacramento Kings,78,53-39,34-82,26-78,41.5,33.3,8-18,1-13,44.4,7.7,32-40,25-39,80.0,64.1,67,55,18,16,36,23,13,16,19,14,7,4,4,4,17,14,12,5,12,5,1,3,33,26,1,3,0,0
241110026,2004-11-10,Utah,95,Toronto Raptors,104,52-54,33-80,42-87,41.3,48.3,2-11,6-18,18.2,33.3,27-35,14-15,77.1,93.3,56,45,16,14,29,27,11,4,18,20,4,6,5,8,13,11,8,12,8,12,2,7,21,32,0,2,0,0
241110027,2004-11-10,Washington Wizards,106,Orlando Magic,96,49-45,36-84,37-92,42.9,40.2,2-19,4-12,10.5,33.3,32-36,18-23,88.9,78.3,50,62,14,19,29,32,7,11,20,25,12,6,5,1,14,20,25,7,25,7,7,6,24,26,0,0,0,0
241110029,2004-11-10,Memphis Grizzlies,110,LAL,87,63-44,39-84,28-76,46.4,36.8,8-18,4-17,44.4,23.5,24-32,27-37,75.0,73.0,57,54,17,15,33,31,7,8,26,16,9,5,12,7,11,14,17,9,17,9,11,4,24,25,1,1,0,0
241111007,2004-11-11,Denver Nuggets,117,Detroit Pistons,109,55-47,40-79,40-70,50.6,57.1,7-11,4-10,63.6,40.0,30-37,25-37,81.1,67.6,38,50,8,10,20,27,10,13,23,26,14,8,4,5,13,23,29,13,29,13,10,4,26,29,2,2,0,0
241111010,2004-11-11,Houston Rockets,91,Minnesota Timberwolves,96,47-52,34-78,33-72,43.6,45.8,7-14,4-13,50.0,30.8,16-22,26-33,72.7,78.8,46,50,10,11,23,30,13,9,24,22,5,7,1,2,16,14,18,16,18,16,4,2,25,21,1,0,0,0
241111014,2004-11-11,Miami Heat,93,Dallas Mavericks,113,57-71,32-86,41-79,37.2,51.9,6-19,10-17,31.6,58.8,23-33,21-26,69.7,80.8,51,56,18,10,23,32,10,14,14,17,8,5,7,7,11,16,19,14,19,14,6,3,22,28,4,1,0,0
241112002,2004-11-12,Boston Celtics,91,Charlotte Bobcats,74,41-41,37-80,30-75,46.3,40.0,2-12,4-15,16.7,26.7,15-24,10-17,62.5,58.8,56,48,12,12,30,28,14,8,23,21,14,10,5,7,20,26,31,28,31,28,11,4,16,25,3,1,0,0
241112003,2004-11-12,New Orleans Hornets,95,Atlanta Hawks,96,51-50,33-75,38-76,44.0,50.0,8-23,6-12,34.8,50.0,21-22,14-22,95.5,63.6,50,39,14,7,29,23,7,9,27,27,7,10,4,2,20,13,14,22,14,22,4,6,23,24,1,1,0,0
241112018,2004-11-12,Knicks,110,LAC,96,60-48,39-78,34-70,50.0,48.6,6-11,0-3,54.5,0.0,26-29,28-35,89.7,80.0,45,40,14,12,27,22,4,6,23,24,12,10,2,2,17,22,28,15,28,15,3,7,30,22,0,0,0,0
241112019,2004-11-12,Orlando Magic,122,LAL,113,57-55,44-88,39-83,50.0,47.0,12-22,8-23,54.5,34.8,22-30,27-30,73.3,90.0,60,39,17,6,33,26,10,7,25,17,4,6,7,3,13,8,15,18,15,18,9,6,26,25,1,0,0,0
241112020,2004-11-12,Philadelphia 76ers,106,Indiana Pacers,104,49-57,36-84,35-77,42.9,45.5,10-21,11-27,47.6,40.7,24-33,23-23,72.7,100.0,56,43,11,7,30,30,15,6,21,27,10,8,1,8,16,21,28,6,28,6,7,1,25,32,0,0,0,1
241112024,2004-11-12,San Antonio Spurs,93,Miami Heat,84,51-45,34-75,31-73,45.3,42.5,8-19,7-12,42.1,58.3,17-29,15-17,58.6,88.2,46,51,9,14,26,34,11,3,24,14,12,3,10,3,9,22,24,9,24,9,3,1,19,27,1,1,0,0
241112025,2004-11-12,Oklahoma City Thunder,88,Toronto Raptors,87,48-34,33-80,34-83,41.3,41.0,12-30,9-23,40.0,39.1,10-14,10-17,71.4,58.8,60,47,15,13,31,22,14,12,22,23,8,10,4,6,22,13,9,23,9,23,1,5,24,23,0,0,0,0
241112029,2004-11-12,Memphis Grizzlies,96,Golden State Warriors,67,51-32,38-81,25-91,46.9,27.5,1-5,2-10,20.0,20.0,19-31,15-24,61.3,62.5,72,58,14,15,48,31,10,12,18,16,8,8,17,7,19,16,19,12,19,12,10,4,28,25,1,2,0,0
241113001,2004-11-13,Atlanta Hawks,88,San Antonio Spurs,103,35-44,33-84,34-78,39.3,43.6,5-10,9-17,50.0,52.9,17-24,26-36,70.8,72.2,56,56,12,11,37,40,7,5,15,23,10,5,0,7,12,14,9,11,9,11,5,5,28,21,3,0,0,0
241113004,2004-11-13,Chicago Bulls,96,LAC,97,54-48,35-82,31-74,42.7,41.9,7-15,3-6,46.7,50.0,19-31,32-40,61.3,80.0,58,52,12,8,34,33,12,11,24,24,5,8,2,4,12,11,7,14,7,14,4,5,30,22,2,2,0,0
241113005,2004-11-13,Cleveland Cavaliers,105,Washington Wizards,74,52-35,43-90,29-87,47.8,33.3,2-9,5-9,22.2,55.6,17-19,11-14,89.5,78.6,69,41,15,9,47,23,7,9,31,15,10,7,6,9,17,13,14,14,14,14,7,7,16,19,0,0,0,0
241113010,2004-11-13,Houston Rockets,79,LAL,84,35-47,27-78,29-71,34.6,40.8,6-20,4-19,30.0,21.1,19-23,22-29,82.6,75.9,50,54,9,9,33,36,8,9,21,15,10,3,2,7,13,17,18,10,18,10,2,4,25,22,1,1,0,0
241113011,2004-11-13,Indiana Pacers,103,Knicks,97,63-49,34-75,35-88,45.3,39.8,7-16,5-10,43.8,50.0,28-33,22-28,84.8,78.6,48,57,8,19,34,30,6,8,25,15,9,8,12,7,16,17,14,13,14,13,5,7,22,29,0,1,0,0
241113015,2004-11-13,Milwaukee Bucks,94,New Orleans Hornets,91,51-40,35-84,40-88,41.7,45.5,7-15,8-16,46.7,50.0,17-21,3-3,81.0,100.0,51,50,11,12,27,31,13,7,21,26,5,2,2,0,10,15,14,12,14,12,4,6,15,21,0,1,0,0
241113017,2004-11-13,Brooklyn Nets,78,Dallas Mavericks,94,42-44,24-69,35-78,34.8,44.9,6-15,5-15,40.0,33.3,24-31,19-29,77.4,65.5,55,50,16,11,29,27,10,12,11,18,5,12,5,6,21,10,13,28,13,28,5,5,24,25,2,1,0,0
241113021,2004-11-13,Phoenix Suns,111,Sacramento Kings,113,58-57,41-81,43-87,50.6,49.4,9-24,7-15,37.5,46.7,20-22,20-22,90.9,90.9,45,43,15,13,27,21,3,9,15,24,4,10,9,3,17,9,15,21,15,21,3,8,21,20,2,0,0,0
241113022,2004-11-13,Portland Trail Blazers,105,Toronto Raptors,102,48-45,39-81,40-84,48.1,47.6,5-11,7-16,45.5,43.8,22-28,15-19,78.6,78.9,53,43,17,13,28,25,8,5,20,23,7,8,4,2,16,13,20,16,20,16,3,5,20,25,0,0,0,0
241113026,2004-11-13,Utah,108,Detroit Pistons,93,62-42,41-70,36-72,58.6,50.0,4-9,3-10,44.4,30.0,22-28,18-19,78.6,94.7,37,35,12,11,23,20,2,4,29,22,6,8,3,3,14,14,20,15,20,15,7,3,19,26,1,0,0,0
241113030,2004-11-13,Charlotte Bobcats,87,Golden State Warriors,103,34-51,35-82,41-78,42.7,52.6,3-10,2-9,30.0,22.2,14-21,19-22,66.7,86.4,48,46,13,9,23,35,12,2,18,26,6,7,5,2,15,16,17,19,17,19,5,7,27,22,0,1,0,0
241114014,2004-11-14,Miami Heat,112,Milwaukee Bucks,110,51-48,44-97,41-100,45.4,41.0,9-27,5-15,33.3,33.3,15-29,23-29,51.7,79.3,71,61,14,16,36,39,21,6,30,25,4,8,8,5,16,15,14,16,14,16,7,4,28,29,0,0,0,0
241114020,2004-11-14,Philadelphia 76ers,96,Orlando Magic,87,40-41,39-88,27-84,44.3,32.1,5-14,4-16,35.7,25.0,13-16,29-37,81.3,78.4,56,61,11,15,39,36,6,10,23,15,10,12,8,6,18,18,17,14,17,14,10,5,26,20,0,0,0,0
241114023,2004-11-14,Sacramento Kings,101,Denver Nuggets,89,45-39,34-78,33-86,43.6,38.4,9-22,7-14,40.9,50.0,24-30,16-26,80.0,61.5,56,57,8,14,38,31,10,12,21,19,6,11,5,4,17,14,13,20,13,20,4,5,20,23,1,0,0,0
241114025,2004-11-14,Oklahoma City Thunder,118,Memphis Grizzlies,113,61-71,39-68,40-75,57.4,53.3,6-13,8-16,46.2,50.0,34-39,25-29,87.2,86.2,38,35,6,6,27,21,5,8,16,30,7,7,6,3,12,12,19,18,19,18,10,4,25,31,1,0,0,0
