id,date,home_team,home_points,away_team,away_points,half_time_score,fg_made_attempted_home,fg_made_attempted_away,field_goal_%_home,field_goal_%_away,3pt_made_attempted_home,3pt_made_attempted_away,three_point_%_home,three_point_%_away,ft_made_attempted_home,ft_made_attempted_away,free_throw_%_home,free_throw_%_away,total_rebounds_home,total_rebounds_away,offensive_rebounds_home,offensive_rebounds_away,defensive_rebounds_home,defensive_rebounds_away,team_rebounds_home,team_rebounds_away,assists_home,assists_away,steals_home,steals_away,blocks_home,blocks_away,turnovers_home,turnovers_away,points_home,points_away,fast_break_points_home,fast_break_points_away,points_in_paint_home,points_in_paint_away,personal_fouls_home,personal_fouls_away,technical_fouls_home,technical_fouls_away,flagrant_fouls_home,flagrant_fouls_away
261104012,2006-11-04,LAC,114,Phoenix Suns,108,56-43,41-87,40-91,47.1,44.0,1-12,11-27,8.3,40.7,31-45,17-21,68.9,81.0,68,47,13,6,41,35,14,6,21,26,2,3,6,1,9,10,10,12,10,12,2,10,23,33,2,0,0,0
261104015,2006-11-04,Milwaukee Bucks,104,Sacramento Kings,91,49-55,38-72,34-85,52.8,40.0,9-17,4-20,52.9,20.0,19-23,19-27,82.6,70.4,52,45,11,18,31,21,10,6,29,22,3,13,2,3,21,13,10,17,10,17,16,7,18,21,2,0,0,0
261104018,2006-11-04,Knicks,95,Indiana Pacers,109,40-45,34-79,46-88,43.0,52.3,4-17,8-19,23.5,42.1,23-30,9-11,76.7,81.8,49,47,12,6,27,32,10,9,14,23,9,9,1,9,17,14,16,21,16,21,8,14,17,27,2,0,0,0
261104022,2006-11-04,Portland Trail Blazers,88,Minnesota Timberwolves,86,41-52,35-82,35-73,42.7,47.9,6-14,4-12,42.9,33.3,12-18,12-13,66.7,92.3,49,43,12,7,30,34,7,2,21,23,6,6,5,3,10,15,13,14,13,14,7,9,18,16,1,3,1,0
261104026,2006-11-04,Utah,106,Golden State Warriors,82,60-41,43-84,28-73,51.2,38.4,5-11,6-16,45.5,37.5,15-20,20-35,75.0,57.1,60,46,15,11,36,23,9,12,24,16,10,9,7,7,16,18,19,15,19,15,13,11,25,19,2,0,0,0
261104027,2006-11-04,Washington Wizards,124,Boston Celtics,117,58-57,43-82,37-70,52.4,52.9,7-18,11-23,38.9,47.8,31-42,32-38,73.8,84.2,35,54,8,8,20,35,7,11,22,21,11,2,6,1,10,23,29,10,29,10,27,14,27,31,1,1,0,0
261104030,2006-11-04,Charlotte Bobcats,92,Cleveland Cavaliers,88,46-50,31-70,27-71,44.3,38.0,7-13,5-23,53.8,21.7,23-30,29-42,76.7,69.0,43,60,7,13,27,33,9,14,21,14,4,2,8,3,15,19,16,10,16,10,8,4,36,25,1,1,0,0
261105001,2006-11-05,Atlanta Hawks,95,Orlando Magic,82,46-35,31-73,31-74,42.5,41.9,3-7,2-11,42.9,18.2,30-35,18-29,85.7,62.1,48,53,10,14,29,28,9,11,16,8,13,6,4,6,17,22,23,17,23,17,11,7,28,27,0,1,0,0
261105003,2006-11-05,New Orleans Hornets,96,Houston Rockets,90,48-42,33-70,32-79,47.1,40.5,9-16,9-27,56.3,33.3,21-35,17-26,60.0,65.4,44,63,9,16,26,35,9,12,20,19,12,9,3,0,16,21,28,14,28,14,19,0,23,27,1,0,0,0
261105020,2006-11-05,Philadelphia 76ers,107,Miami Heat,98,50-57,36-79,36-72,45.6,50.0,9-18,10-21,50.0,47.6,26-35,16-26,74.3,61.5,50,48,12,8,31,32,7,8,26,25,6,5,7,5,10,15,14,15,14,15,15,12,21,26,1,1,0,0
261105025,2006-11-05,Oklahoma City Thunder,117,LAL,101,57-49,41-79,35-71,51.9,49.3,12-20,8-25,60.0,32.0,23-26,23-29,88.5,79.3,37,46,12,11,23,26,2,9,24,24,13,5,3,6,16,22,31,23,31,23,11,6,27,24,0,2,0,0
261105028,2006-11-05,Toronto Raptors,94,San Antonio Spurs,103,46-49,32-76,39-78,42.1,50.0,5-13,7-19,38.5,36.8,25-30,18-25,83.3,72.0,48,47,10,9,29,32,9,6,11,21,8,5,1,2,14,14,16,17,16,17,15,10,20,22,0,0,0,0
261106004,2006-11-06,Chicago Bulls,110,Milwaukee Bucks,85,60-42,46-85,32-78,54.1,41.0,5-15,4-22,33.3,18.2,13-18,17-18,72.2,94.4,52,39,11,5,33,28,8,6,33,18,9,4,8,4,14,18,26,23,26,23,24,8,20,21,1,1,0,0
261106006,2006-11-06,Dallas Mavericks,104,Golden State Warriors,107,59-57,38-83,36-73,45.8,49.3,11-30,10-23,36.7,43.5,17-22,25-31,77.3,80.6,46,47,11,9,28,30,7,8,23,19,10,5,3,6,13,17,20,22,20,22,19,15,22,21,3,1,1,0
261106012,2006-11-06,LAC,102,Portland Trail Blazers,89,46-42,37-82,32-72,45.1,44.4,2-9,2-13,22.2,15.4,26-35,23-35,74.3,65.7,57,49,18,11,27,27,12,11,25,12,10,6,11,4,12,15,18,8,18,8,17,3,22,28,1,2,0,0
261106018,2006-11-06,Knicks,93,San Antonio Spurs,105,41-54,32-72,36-75,44.4,48.0,3-11,13-23,27.3,56.5,26-38,20-24,68.4,83.3,51,44,8,4,33,35,10,5,12,25,5,7,1,4,16,15,19,17,19,17,9,10,25,28,0,2,0,0
261106019,2006-11-06,Orlando Magic,106,Washington Wizards,103,52-52,40-79,36-79,50.6,45.6,9-18,6-16,50.0,37.5,17-24,25-34,70.8,73.5,47,51,11,13,26,25,10,13,20,15,7,11,6,7,15,14,23,24,23,24,15,18,22,21,1,0,0,0
261106023,2006-11-06,Sacramento Kings,93,Minnesota Timberwolves,81,46-42,34-75,33-80,45.3,41.3,6-19,4-18,31.6,22.2,19-24,11-14,79.2,78.6,49,47,11,14,29,27,9,6,17,17,12,7,4,5,22,22,20,18,20,18,15,14,16,17,0,2,0,0
261106026,2006-11-06,Utah,103,Detroit Pistons,101,56-54,40-83,32-77,48.2,41.6,5-10,5-15,50.0,33.3,18-24,32-41,75.0,78.0,52,51,13,16,28,27,11,8,28,13,4,4,4,7,14,11,10,15,10,15,6,6,30,24,0,3,0,0
261107003,2006-11-07,New Orleans Hornets,97,Golden State Warriors,93,52-43,38-89,37-80,42.7,46.3,6-15,7-25,40.0,28.0,15-18,12-15,83.3,80.0,60,40,21,9,31,25,8,6,19,20,5,7,2,9,16,15,12,20,12,20,4,18,17,22,2,0,0,0
261107005,2006-11-07,Cleveland Cavaliers,95,Atlanta Hawks,104,38-37,33-91,40-77,36.3,51.9,6-20,9-12,30.0,75.0,23-37,15-26,62.2,57.7,64,56,20,5,27,34,17,17,18,25,5,6,10,6,11,20,15,8,15,8,16,17,26,30,0,0,0,0
261107011,2006-11-07,Indiana Pacers,97,Philadelphia 76ers,86,51-36,37-82,37-83,45.1,44.6,7-18,1-7,38.9,14.3,16-20,11-17,80.0,64.7,62,39,19,11,33,21,10,7,25,16,7,6,7,7,22,14,25,21,25,21,13,16,20,21,2,1,0,0
261107013,2006-11-07,LAL,95,Minnesota Timberwolves,88,51-45,35-76,34-81,46.1,42.0,5-20,2-12,25.0,16.7,20-27,18-21,74.1,85.7,54,44,12,5,32,26,10,13,22,21,8,13,8,6,22,17,14,23,14,23,4,14,18,26,1,0,0,0
261107014,2006-11-07,Miami Heat,90,Oklahoma City Thunder,87,40-46,31-78,30-70,39.7,42.9,5-19,8-18,26.3,44.4,23-32,19-23,71.9,82.6,51,49,15,9,24,30,12,10,16,20,7,9,9,5,18,23,30,11,30,11,19,12,22,24,1,1,0,0
261107029,2006-11-07,Memphis Grizzlies,80,Houston Rockets,86,39-45,30-75,28-66,40.0,42.4,6-20,3-18,30.0,16.7,14-17,27-30,82.4,90.0,39,50,13,16,20,29,6,5,17,17,5,11,2,5,19,24,22,21,22,21,2,6,25,23,2,0,0,0
261108002,2006-11-08,Boston Celtics,110,Charlotte Bobcats,108,45-49,39-86,33-84,45.3,39.3,7-17,1-4,41.2,25.0,25-31,41-52,80.6,78.8,57,58,8,11,35,32,14,15,26,19,8,11,4,4,25,18,17,25,17,25,9,4,36,29,1,2,0,0
261108007,2006-11-08,Denver Nuggets,107,Knicks,109,57-49,38-85,40-80,44.7,50.0,3-9,9-17,33.3,52.9,28-35,20-27,80.0,74.1,49,52,14,14,23,32,12,6,24,23,8,8,4,7,16,21,20,19,20,19,24,15,22,31,0,2,0,0
261108012,2006-11-08,LAC,103,Dallas Mavericks,85,43-50,40-83,32-82,48.2,39.0,2-8,6-23,25.0,26.1,21-28,15-20,75.0,75.0,58,47,12,9,36,29,10,9,20,15,8,5,5,6,10,14,15,7,15,7,4,9,18,24,1,1,0,0
261108015,2006-11-08,Milwaukee Bucks,93,Houston Rockets,97,39-48,34-73,38-78,46.6,48.7,3-10,8-16,30.0,50.0,22-30,13-19,73.3,68.4,43,50,7,11,26,32,10,7,22,26,6,4,3,4,12,15,15,14,15,14,10,5,19,24,0,1,0,0
261108017,2006-11-08,Brooklyn Nets,96,Utah,89,47-41,29-69,33-78,42.0,42.3,7-19,3-15,36.8,20.0,31-40,20-27,77.5,74.1,43,58,7,13,24,35,12,10,15,22,4,5,1,3,11,17,19,11,19,11,9,0,22,30,1,0,0,0
261108019,2006-11-08,Orlando Magic,88,Oklahoma City Thunder,87,42-47,34-63,32-77,54.0,41.6,6-16,6-15,37.5,40.0,14-23,17-20,60.9,85.0,44,42,7,16,29,20,8,6,21,14,11,14,4,3,27,22,27,37,27,37,19,21,23,20,2,1,0,0
261108022,2006-11-08,Portland Trail Blazers,101,LAL,90,55-49,35-68,33-70,51.5,47.1,4-14,6-21,28.6,28.6,27-33,18-23,81.8,78.3,46,35,10,9,26,19,10,7,13,14,13,4,0,5,17,18,21,16,21,16,10,2,24,26,1,1,0,0
261108023,2006-11-08,Sacramento Kings,99,Detroit Pistons,86,39-39,34-79,28-71,43.0,39.4,4-15,8-23,26.7,34.8,27-32,22-28,84.4,78.6,56,43,17,5,33,30,6,8,19,16,8,7,3,3,17,14,16,7,16,7,11,15,26,28,3,2,0,0
261108024,2006-11-08,San Antonio Spurs,111,Phoenix Suns,106,50-49,42-100,46-93,42.0,49.5,5-14,10-23,35.7,43.5,22-25,4-6,88.0,66.7,57,53,15,8,36,41,6,4,26,27,6,2,3,3,12,18,29,2,29,2,7,20,19,27,0,1,0,0
261108027,2006-11-08,Washington Wizards,117,Indiana Pacers,91,62-47,44-85,32-83,51.8,38.6,7-16,4-19,43.8,21.1,22-32,23-31,68.8,74.2,48,62,8,19,31,30,9,13,26,17,13,6,4,5,13,25,35,15,35,15,24,25,25,22,0,0,0,1
261108028,2006-11-08,Toronto Raptors,106,Philadelphia 76ers,104,45-40,38-93,43-87,40.9,49.4,7-19,3-12,36.8,25.0,23-29,15-20,79.3,75.0,52,58,15,13,30,40,7,5,19,22,8,6,5,12,10,17,20,12,20,12,15,7,21,23,1,2,0,0
261109005,2006-11-09,Cleveland Cavaliers,113,Chicago Bulls,94,52-39,45-79,40-91,57.0,44.0,8-14,7-16,57.1,43.8,15-18,7-10,83.3,70.0,51,40,7,8,40,22,4,10,38,27,3,6,5,3,16,8,9,14,9,14,7,14,19,15,0,2,0,0
261109009,2006-11-09,Golden State Warriors,121,New Orleans Hornets,116,58-57,39-76,41-81,51.3,50.6,13-34,5-13,38.2,38.5,30-37,29-39,81.1,74.4,41,53,7,20,23,25,11,8,30,22,9,4,5,3,12,19,30,10,30,10,21,4,31,27,3,1,0,0
261109021,2006-11-09,Phoenix Suns,112,Dallas Mavericks,119,56-60,41-75,40-73,54.7,54.8,11-21,6-13,52.4,46.2,19-22,33-37,86.4,89.2,29,45,7,14,18,23,4,8,21,14,7,13,1,3,18,19,21,18,21,18,15,11,29,28,1,1,0,0
261110002,2006-11-10,Boston Celtics,100,Utah,107,48-52,40-80,42-79,50.0,53.2,6-15,6-14,40.0,42.9,14-25,17-25,56.0,68.0,50,46,9,6,34,34,7,6,22,30,8,7,9,7,15,13,17,13,17,13,15,7,22,25,0,1,0,0
261110010,2006-11-10,Houston Rockets,103,Knicks,94,54-46,40-73,35-81,54.8,43.2,11-26,6-19,42.3,31.6,12-17,18-25,70.6,72.0,50,41,10,10,35,23,5,8,26,15,3,12,10,5,19,9,7,24,7,24,6,16,19,19,1,2,0,0
261110011,2006-11-10,Indiana Pacers,93,Orlando Magic,83,47-50,31-79,32-73,39.2,43.8,4-13,3-5,30.8,60.0,27-32,16-28,84.4,57.1,54,52,14,7,31,27,9,18,20,15,8,12,4,9,18,21,11,22,11,22,17,22,22,24,1,1,0,0
261110013,2006-11-10,LAL,83,Detroit Pistons,97,37-45,33-78,38-83,42.3,45.8,6-21,9-18,28.6,50.0,11-18,12-13,61.1,92.3,43,55,9,15,23,34,11,6,24,22,7,12,4,6,15,17,28,13,28,13,8,8,16,17,3,0,0,0
261110017,2006-11-10,Brooklyn Nets,106,Miami Heat,113,53-43,36-75,40-83,48.0,48.2,9-24,7-20,37.5,35.0,25-35,26-34,71.4,76.5,49,51,4,6,33,36,12,9,23,25,2,8,3,4,17,9,14,17,14,17,18,14,28,27,0,2,0,0
261110020,2006-11-10,Philadelphia 76ers,101,Denver Nuggets,108,48-52,39-82,40-87,47.6,46.0,3-13,6-18,23.1,33.3,20-25,22-28,80.0,78.6,48,53,11,12,30,30,7,11,24,25,7,10,3,1,21,17,22,22,22,22,12,14,26,20,1,2,0,0
261110022,2006-11-10,Portland Trail Blazers,92,New Orleans Hornets,91,44-53,28-67,36-83,41.8,43.4,4-15,5-18,26.7,27.8,32-40,14-16,80.0,87.5,45,51,8,13,28,31,9,7,11,19,7,3,10,3,13,15,22,18,22,18,4,5,21,24,2,4,0,0
261110027,2006-11-10,Washington Wizards,116,Milwaukee Bucks,111,59-51,38-80,44-92,47.5,47.8,9-18,4-18,50.0,22.2,31-38,19-25,81.6,76.0,48,55,11,14,31,31,6,10,24,24,7,6,6,3,13,14,14,14,14,14,24,16,23,30,0,1,0,0
261110028,2006-11-10,Toronto Raptors,102,Atlanta Hawks,111,38-47,41-88,41-82,46.6,50.0,9-19,8-25,47.4,32.0,11-16,21-28,68.8,75.0,46,54,10,10,30,39,6,5,27,17,4,5,4,6,15,15,13,14,13,14,25,6,25,20,0,0,0,0
261110030,2006-11-10,Charlotte Bobcats,85,Oklahoma City Thunder,99,46-42,31-78,36-76,39.7,47.4,5-13,6-15,38.5,40.0,18-22,21-23,81.8,91.3,44,49,12,13,28,32,4,4,20,20,8,6,3,0,17,18,21,21,21,21,11,9,20,18,3,1,0,0
261111001,2006-11-11,Atlanta Hawks,112,Oklahoma City Thunder,113,52-57,41-84,44-94,48.8,46.8,9-28,6-18,32.1,33.3,21-33,19-23,63.6,82.6,62,47,14,13,33,27,15,7,24,20,3,4,3,7,14,8,10,12,10,12,21,6,19,24,1,0,0,0
261111004,2006-11-11,Chicago Bulls,89,Indiana Pacers,80,43-48,31-81,29-65,38.3,44.6,6-15,8-18,40.0,44.4,21-27,14-17,77.8,82.4,61,34,24,4,27,24,10,6,20,24,8,9,4,5,19,17,23,22,23,22,10,7,22,21,1,1,0,1
261111005,2006-11-11,Cleveland Cavaliers,94,Boston Celtics,93,34-48,31-76,34-83,40.8,41.0,5-19,6-19,26.3,31.6,27-39,19-25,69.2,76.0,53,59,8,9,34,33,11,17,16,18,4,6,11,6,10,16,20,14,20,14,16,8,22,30,2,1,0,0
261111009,2006-11-11,Golden State Warriors,111,Detroit Pistons,79,57-32,43-76,33-78,56.6,42.3,12-21,4-17,57.1,23.5,13-25,9-18,52.0,50.0,53,46,10,14,32,24,11,8,33,18,11,6,4,4,14,18,25,19,25,19,28,6,18,20,0,1,0,0
261111015,2006-11-11,Milwaukee Bucks,111,Utah,113,41-62,40-83,43-80,48.2,53.8,8-21,4-15,38.1,26.7,23-32,23-30,71.9,76.7,41,55,8,14,21,30,12,11,25,30,10,9,3,5,12,20,30,14,30,14,23,14,23,32,0,0,0,0
261111016,2006-11-11,Minnesota Timberwolves,98,Orlando Magic,109,41-59,31-70,41-82,44.3,50.0,3-9,3-11,33.3,27.3,33-37,24-32,89.2,75.0,36,56,6,15,22,31,8,10,20,21,4,5,7,2,11,11,10,14,10,14,7,2,27,26,0,0,0,0
261111021,2006-11-11,Phoenix Suns,96,Memphis Grizzlies,87,54-43,36-87,31-76,41.4,40.8,9-39,2-12,23.1,16.7,15-21,23-31,71.4,74.2,57,53,15,6,37,36,5,11,27,10,8,5,6,4,15,19,22,16,22,16,10,15,28,23,2,0,0,0
261111024,2006-11-11,San Antonio Spurs,100,Knicks,92,57-46,37-73,36-79,50.7,45.6,5-17,2-10,29.4,20.0,21-38,18-24,55.3,75.0,57,45,10,6,36,32,11,7,21,11,6,11,6,0,19,15,15,23,15,23,9,20,23,34,1,3,0,0
261112012,2006-11-12,LAC,92,New Orleans Hornets,76,53-42,32-77,31-68,41.6,45.6,6-15,2-13,40.0,15.4,22-25,12-19,88.0,63.2,43,49,13,10,22,28,8,11,19,13,10,7,4,5,15,26,24,16,24,16,6,6,21,22,0,0,0,0
261112013,2006-11-12,LAL,91,Memphis Grizzlies,81,49-30,36-80,28-73,45.0,38.4,4-16,7-21,25.0,33.3,15-19,18-26,78.9,69.2,52,49,9,11,33,30,10,8,26,14,7,9,3,7,19,19,23,19,23,19,10,4,21,17,2,1,0,0
261112014,2006-11-12,Miami Heat,72,Houston Rockets,94,42-39,28-71,35-76,39.4,46.1,4-17,7-23,23.5,30.4,12-21,17-22,57.1,77.3,48,50,11,8,28,34,9,8,13,20,5,5,3,1,18,12,8,19,8,19,7,3,19,22,2,1,0,0
261112022,2006-11-12,Portland Trail Blazers,96,Dallas Mavericks,103,41-44,35-76,38-69,46.1,55.1,5-15,7-17,33.3,41.2,21-22,20-23,95.5,87.0,39,37,12,9,18,23,9,5,17,21,7,6,1,3,15,14,18,16,18,16,8,16,24,24,1,3,0,0
261112023,2006-11-12,Sacramento Kings,107,Toronto Raptors,92,59-44,37-76,35-84,48.7,41.7,6-22,6-24,27.3,25.0,27-31,16-19,87.1,84.2,52,43,10,10,34,25,8,8,21,20,12,6,1,4,20,19,29,27,29,27,12,21,18,23,0,0,0,0
