id,date,home_team,home_points,away_team,away_points,half_time_score,fg_made_attempted_home,fg_made_attempted_away,field_goal_%_home,field_goal_%_away,3pt_made_attempted_home,3pt_made_attempted_away,three_point_%_home,three_point_%_away,ft_made_attempted_home,ft_made_attempted_away,free_throw_%_home,free_throw_%_away,total_rebounds_home,total_rebounds_away,offensive_rebounds_home,offensive_rebounds_away,defensive_rebounds_home,defensive_rebounds_away,team_rebounds_home,team_rebounds_away,assists_home,assists_away,steals_home,steals_away,blocks_home,blocks_away,turnovers_home,turnovers_away,points_home,points_away,fast_break_points_home,fast_break_points_away,points_in_paint_home,points_in_paint_away,personal_fouls_home,personal_fouls_away,technical_fouls_home,technical_fouls_away,flagrant_fouls_home,flagrant_fouls_away
400488892,2013-10-31,LAC,126,Golden State Warriors,115,68-55,42-85,40-76,49.4,52.6,9-28,12-21,32.1,57.1,33-50,23-33,66.0,69.7,60,46,16,10,28,23,16,13,27,26,15,7,4,2,18,24,22,28,22,28,22,17,30,35,2,3,0,0
400488893,2013-11-01,Charlotte Bobcats,90,Cleveland Cavaliers,84,54-49,33-73,32-84,45.2,38.1,3-12,4-18,25.0,22.2,21-34,16-22,61.8,72.7,57,54,5,11,32,31,20,12,21,14,7,9,8,1,15,17,14,17,14,17,17,12,20,29,1,0,0,0
400488894,2013-11-01,Orlando Magic,110,New Orleans Hornets,90,53-35,39-70,32-92,55.7,34.8,11-22,6-12,50.0,50.0,21-27,20-26,77.8,76.9,51,52,5,17,39,27,7,8,22,16,11,7,7,5,18,12,23,17,23,17,15,15,19,21,1,0,0,0
400488895,2013-11-01,Washington Wizards,102,Philadelphia 76ers,109,54-44,41-94,48-94,43.6,51.1,9-26,6-23,34.6,26.1,11-17,7-14,64.7,50.0,53,59,15,9,31,37,7,13,23,26,14,8,6,6,17,19,19,26,19,26,34,20,16,17,2,1,0,0
400488896,2013-11-01,Atlanta Hawks,102,Toronto Raptors,95,49-39,36-77,40-88,46.8,45.5,10-23,7-23,43.5,30.4,20-31,8-14,64.5,57.1,52,54,7,10,30,32,15,12,24,15,7,5,3,6,13,12,16,13,16,13,8,8,12,25,0,1,0,0
400488897,2013-11-01,Boston Celtics,98,Milwaukee Bucks,105,63-47,34-76,35-84,44.7,41.7,4-16,6-15,25.0,40.0,26-38,29-34,68.4,85.3,64,44,18,17,34,24,12,3,13,18,5,10,7,7,17,7,16,10,16,10,11,10,29,24,0,1,0,0
400488898,2013-11-01,Houston Rockets,113,Dallas Mavericks,105,61-50,34-73,38-100,46.6,38.0,11-29,9-27,37.9,33.3,34-51,20-25,66.7,80.0,69,54,13,16,38,27,18,11,17,20,11,9,4,7,22,14,18,18,18,18,19,17,20,37,2,0,1,0
400488899,2013-11-01,Memphis Grizzlies,111,Detroit Pistons,108,47-41,40-77,42-89,51.9,47.2,6-18,7-21,33.3,33.3,25-30,17-24,83.3,70.8,49,47,6,15,32,26,11,6,25,21,13,10,4,6,20,19,26,29,26,29,24,25,21,26,0,0,0,0
400488900,2013-11-01,Minnesota Timberwolves,100,Oklahoma City Thunder,81,59-39,33-77,29-83,42.9,34.9,8-20,7-31,40.0,22.6,26-33,16-19,78.8,84.2,57,51,9,14,35,28,13,9,21,16,14,5,2,6,15,21,8,25,8,25,17,2,21,28,1,1,0,0
400488901,2013-11-01,Brooklyn Nets,101,Miami Heat,100,47-47,33-68,32-67,48.5,47.8,8-16,7-14,50.0,50.0,27-39,29-36,69.2,80.6,54,35,7,4,33,26,14,5,21,24,5,10,5,2,18,15,18,20,18,20,10,7,29,29,2,0,0,0
400488902,2013-11-01,Denver Nuggets,98,Portland Trail Blazers,113,50-64,36-99,44-103,36.4,42.7,6-18,14-22,33.3,63.6,20-34,11-15,58.8,73.3,69,71,20,16,35,39,14,16,14,25,6,3,5,5,4,7,4,3,4,3,10,13,19,25,1,1,0,0
400488903,2013-11-01,Phoenix Suns,87,Utah,84,43-46,31-83,31-85,37.3,36.5,6-22,5-17,27.3,29.4,19-24,17-27,79.2,63.0,52,69,16,22,30,31,6,16,15,20,10,3,10,1,16,20,11,22,11,22,24,14,24,20,2,2,0,0
400488904,2013-11-01,Sacramento Kings,101,LAC,110,45-54,36-79,35-70,45.6,50.0,6-17,12-24,35.3,50.0,23-32,28-34,71.9,82.4,44,49,10,10,25,29,9,10,21,26,7,4,5,5,9,15,15,21,15,21,12,16,27,29,3,0,0,1
400488905,2013-11-01,LAL,85,San Antonio Spurs,91,42-41,30-82,38-94,36.6,40.4,8-27,5-21,29.6,23.8,17-24,10-14,70.8,71.4,58,61,8,12,38,38,12,11,22,20,4,7,7,0,12,12,18,10,18,10,10,8,19,18,1,0,0,0
400488906,2013-11-02,Indiana Pacers,89,Cleveland Cavaliers,74,43-37,32-77,29-83,41.6,34.9,10-28,3-15,35.7,20.0,15-20,13-15,75.0,86.7,59,47,10,6,41,31,8,10,24,11,6,15,6,1,20,16,18,20,18,20,12,17,16,25,1,1,0,0
400488907,2013-11-02,Philadelphia 76ers,107,Chicago Bulls,104,49-64,42-86,42-93,48.8,45.2,11-22,3-14,50.0,21.4,12-18,17-19,66.7,89.5,45,58,10,17,29,34,6,7,24,28,8,8,6,5,15,18,14,15,14,15,10,23,18,14,0,0,0,0
400488908,2013-11-02,New Orleans Hornets,105,Charlotte Bobcats,84,56-41,37-75,30-80,49.3,37.5,7-13,3-21,53.8,14.3,24-28,21-36,85.7,58.3,53,54,8,14,35,27,10,13,30,13,10,8,18,4,17,13,13,16,13,16,12,5,26,22,0,0,0,0
400488909,2013-11-02,Dallas Mavericks,111,Memphis Grizzlies,99,49-43,32-80,37-87,40.0,42.5,7-19,3-16,36.8,18.8,40-46,22-26,87.0,84.6,51,57,14,17,31,34,6,6,18,20,12,6,4,2,11,17,15,20,15,20,20,23,20,34,1,1,0,0
400488910,2013-11-02,Milwaukee Bucks,90,Toronto Raptors,97,46-51,37-84,31-78,44.0,39.7,6-17,7-23,35.3,30.4,10-18,28-38,55.6,73.7,46,66,6,18,32,42,8,6,25,19,7,6,5,0,13,17,16,17,16,17,11,13,26,22,0,1,0,0
400488911,2013-11-02,Utah,93,Houston Rockets,104,56-40,34-81,34-67,42.0,50.7,4-22,9-22,18.2,40.9,21-27,27-35,77.8,77.1,48,46,15,9,24,31,9,6,12,16,9,6,6,7,15,18,13,17,13,17,8,21,25,23,1,1,0,0
400488912,2013-11-02,Portland Trail Blazers,115,San Antonio Spurs,105,50-39,45-81,47-94,55.6,50.0,8-20,6-12,40.0,50.0,17-19,5-8,89.5,62.5,47,41,7,12,32,23,8,6,29,24,3,6,7,2,16,12,12,19,12,19,7,2,15,25,0,1,0,0
400488913,2013-11-02,Golden State Warriors,98,Sacramento Kings,87,56-36,39-76,30-87,51.3,34.5,11-27,6-26,40.7,23.1,9-12,21-24,75.0,87.5,47,53,5,16,39,32,3,5,28,16,8,9,7,1,18,14,20,14,20,14,16,17,22,18,3,0,0,0
400488914,2013-11-03,Detroit Pistons,87,Boston Celtics,77,45-35,34-76,31-74,44.7,41.9,2-13,3-16,15.4,18.8,17-29,12-12,58.6,100.0,54,43,15,8,29,29,10,6,16,15,15,15,7,3,21,23,27,21,27,21,19,10,15,22,0,1,0,0
400488915,2013-11-03,Miami Heat,103,Washington Wizards,93,61-48,37-70,35-82,52.9,42.7,11-27,12-30,40.7,40.0,18-27,11-16,66.7,68.8,47,47,8,17,24,24,15,6,32,22,9,8,6,2,16,20,17,25,17,25,10,8,18,26,2,1,0,1
400488916,2013-11-03,Orlando Magic,107,Brooklyn Nets,86,41-38,42-89,34-89,47.2,38.2,7-17,4-17,41.2,23.5,16-22,14-15,72.7,93.3,64,45,13,11,41,31,10,3,19,23,7,5,4,8,15,12,12,15,12,15,12,3,19,23,0,1,0,0
400488917,2013-11-03,Oklahoma City Thunder,103,Phoenix Suns,96,44-45,35-82,32-80,42.7,40.0,2-18,14-37,11.1,37.8,31-37,18-22,83.8,81.8,51,54,10,12,31,31,10,11,20,21,8,11,4,3,15,23,16,25,16,25,14,24,22,23,1,0,0,0
400488918,2013-11-03,Knicks,100,Minnesota Timberwolves,109,49-64,40-89,35-79,44.9,44.3,9-32,10-27,28.1,37.0,11-13,29-38,84.6,76.3,53,51,14,10,35,33,4,8,21,23,7,9,3,1,16,12,16,17,16,17,14,23,26,16,3,1,0,0
400488919,2013-11-03,LAL,105,Atlanta Hawks,103,62-49,38-89,40-90,42.7,44.4,9-25,9-22,36.0,40.9,20-24,14-26,83.3,53.8,58,59,6,10,47,42,5,7,27,26,5,9,7,3,13,11,7,10,7,10,12,15,24,22,0,0,0,0
400488920,2013-11-04,Cleveland Cavaliers,93,Minnesota Timberwolves,92,55-38,39-85,34-94,45.9,36.2,5-16,5-28,31.3,17.9,10-11,19-24,90.9,79.2,55,57,11,12,38,31,6,14,22,21,10,16,12,5,23,17,26,15,26,15,8,30,24,15,1,0,0,0
400488921,2013-11-04,Philadelphia 76ers,90,Golden State Warriors,110,42-66,31-88,41-92,35.2,44.6,5-25,15-38,20.0,39.5,23-37,13-20,62.2,65.0,66,63,14,13,38,41,14,9,19,28,9,18,3,7,24,22,23,17,23,17,20,35,18,24,1,1,0,0
400488922,2013-11-04,Memphis Grizzlies,95,Boston Celtics,88,46-50,36-74,33-70,48.6,47.1,5-15,7-20,33.3,35.0,18-22,15-18,81.8,83.3,42,40,9,4,27,28,6,8,23,14,6,9,2,6,18,17,23,20,23,20,10,14,19,21,1,0,0,0
400488923,2013-11-04,LAC,137,Houston Rockets,118,78-66,49-94,41-82,52.1,50.0,15-38,7-25,39.5,28.0,24-28,29-43,85.7,67.4,49,55,9,13,29,33,11,9,33,21,7,7,7,3,10,15,15,27,15,27,7,9,29,22,0,3,0,0
400488924,2013-11-05,Toronto Raptors,95,Miami Heat,104,50-52,31-72,41-83,43.1,49.4,6-21,10-23,28.6,43.5,27-33,12-14,81.8,85.7,47,44,13,10,27,28,7,6,15,31,4,7,1,4,15,11,16,5,16,5,2,11,21,27,1,1,0,0
400488925,2013-11-05,Brooklyn Nets,104,Utah,88,54-38,40-78,31-82,51.3,37.8,4-11,4-18,36.4,22.2,20-32,22-30,62.5,73.3,50,59,11,19,28,28,11,12,23,17,11,6,3,3,15,20,13,19,13,19,25,6,27,24,1,1,0,0
400488926,2013-11-05,Detroit Pistons,91,Indiana Pacers,99,41-38,33-87,38-73,37.9,52.1,5-25,9-21,20.0,42.9,20-25,14-23,80.0,60.9,49,54,13,4,29,41,7,9,13,26,10,6,6,9,14,18,18,20,18,20,15,13,24,21,1,0,0,1
400488927,2013-11-05,Knicks,97,Charlotte Bobcats,102,54-64,35-82,30-71,42.7,42.3,8-28,8-21,28.6,38.1,19-23,34-42,82.6,81.0,40,60,11,16,22,35,7,9,12,17,11,9,4,5,14,22,16,26,16,26,2,12,27,25,2,1,1,0
400488928,2013-11-05,New Orleans Hornets,98,Phoenix Suns,104,45-41,37-85,39-78,43.5,50.0,10-18,12-25,55.6,48.0,14-19,14-22,73.7,63.6,50,50,8,7,32,34,10,9,26,25,12,10,11,4,13,15,20,12,20,12,24,20,20,20,0,0,0,0
400488929,2013-11-05,Dallas Mavericks,123,LAL,104,67-48,49-94,39-88,52.1,44.3,13-27,12-31,48.1,38.7,12-14,14-20,85.7,70.0,55,47,10,9,40,26,5,12,34,21,10,9,3,4,12,14,13,19,13,19,21,16,14,12,0,0,0,0
400488930,2013-11-05,Denver Nuggets,94,San Antonio Spurs,102,52-43,35-83,40-86,42.2,46.5,9-19,4-16,47.4,25.0,15-20,18-20,75.0,90.0,53,48,10,8,35,31,8,9,22,27,4,14,4,9,22,16,27,18,27,18,9,13,23,22,1,0,0,0
400488931,2013-11-05,Portland Trail Blazers,101,Houston Rockets,116,50-55,36-87,41-75,41.4,54.7,10-31,6-22,32.3,27.3,19-29,28-34,65.5,82.4,44,57,11,10,19,37,14,10,22,17,9,6,6,3,14,20,16,19,16,19,6,19,28,27,1,2,0,0
400488932,2013-11-05,Sacramento Kings,100,Atlanta Hawks,105,45-54,35-80,39-81,43.8,48.1,10-31,8-22,32.3,36.4,20-21,19-26,95.2,73.1,48,47,10,9,29,27,9,11,22,26,10,11,4,7,18,14,23,19,23,19,29,11,26,15,0,0,0,0
400488933,2013-11-06,Charlotte Bobcats,92,Toronto Raptors,90,53-53,36-73,35-79,49.3,44.3,3-15,7-16,20.0,43.8,17-30,13-15,56.7,86.7,49,47,10,11,27,27,12,9,24,18,5,2,8,3,8,12,12,18,12,18,16,9,19,27,0,0,0,0
400488934,2013-11-06,Indiana Pacers,97,Chicago Bulls,80,37-43,36-86,26-73,41.9,35.6,7-18,5-15,38.9,33.3,18-21,23-27,85.7,85.2,57,47,17,11,35,29,5,7,21,15,9,4,7,5,14,17,8,29,8,29,18,4,24,20,1,0,0,1
400488935,2013-11-06,Orlando Magic,98,LAC,90,57-42,40-82,36-95,48.8,37.9,5-16,3-19,31.3,15.8,13-17,15-21,76.5,71.4,54,57,7,15,44,36,3,6,21,20,7,9,4,5,15,13,13,12,13,12,8,15,17,19,5,1,0,0
400488936,2013-11-06,Philadelphia 76ers,102,Washington Wizards,116,51-60,39-83,43-98,47.0,43.9,6-18,18-33,33.3,54.5,18-26,12-16,69.2,75.0,62,49,11,10,39,30,12,9,26,32,5,10,3,5,20,11,22,16,22,16,26,28,15,20,1,0,0,0
400488937,2013-11-06,Boston Celtics,97,Utah,87,50-34,40-89,37-80,44.9,46.3,7-20,1-10,35.0,10.0,10-14,12-18,71.4,66.7,49,53,10,11,32,31,7,11,22,14,5,8,4,4,14,20,11,20,11,20,7,11,18,22,0,0,0,0
400488938,2013-11-06,Memphis Grizzlies,84,New Orleans Hornets,99,41-51,34-71,38-78,47.9,48.7,4-15,4-13,26.7,30.8,12-14,19-21,85.7,90.5,35,46,7,13,22,26,6,7,17,16,5,10,5,5,18,13,22,17,22,17,8,17,20,17,0,0,0,0
400488939,2013-11-06,Milwaukee Bucks,109,Cleveland Cavaliers,104,55-53,36-72,38-85,50.0,44.7,13-23,12-28,56.5,42.9,24-26,16-22,92.3,72.7,44,47,9,12,32,27,3,8,25,20,3,10,4,2,14,9,23,10,23,10,6,15,18,21,0,1,0,0
400488940,2013-11-06,Minnesota Timberwolves,93,Golden State Warriors,106,47-50,34-90,42-84,37.8,50.0,4-16,8-20,25.0,40.0,21-27,14-20,77.8,70.0,52,58,10,9,30,40,12,9,22,23,6,12,3,11,19,21,26,10,26,10,11,20,19,29,0,1,0,0
400488941,2013-11-06,San Antonio Spurs,99,Phoenix Suns,96,51-53,41-85,42-85,48.2,49.4,6-16,7-19,37.5,36.8,11-15,5-9,73.3,55.6,45,50,6,5,33,38,6,7,25,14,5,7,7,5,14,18,18,19,18,19,10,9,17,17,1,1,0,0
400488942,2013-11-06,Oklahoma City Thunder,107,Dallas Mavericks,93,57-51,43-79,36-85,54.4,42.4,5-13,9-23,38.5,39.1,16-23,12-14,69.6,85.7,52,42,10,11,34,25,8,6,28,17,10,12,5,2,23,21,21,23,21,23,27,15,17,16,2,1,0,1
400488943,2013-11-07,Miami Heat,102,LAC,97,52-56,38-71,36-73,53.5,49.3,5-16,8-24,31.3,33.3,21-33,17-21,63.6,81.0,43,43,8,9,22,29,13,5,27,22,6,8,3,1,16,17,24,24,24,24,4,19,23,30,1,2,0,0
400488944,2013-11-07,Denver Nuggets,109,Atlanta Hawks,107,54-51,42-86,43-94,48.8,45.7,14-25,8-26,56.0,30.8,11-17,13-19,64.7,68.4,51,56,10,13,35,33,6,10,28,31,4,11,8,9,16,11,20,17,20,17,7,13,18,23,1,1,0,0
400488945,2013-11-07,Houston Rockets,98,LAL,99,50-64,29-77,36-92,37.7,39.1,7-27,16-35,25.9,45.7,33-52,11-15,63.5,73.3,68,59,8,13,36,34,24,12,17,26,12,8,7,6,17,24,19,26,19,26,21,12,17,36,1,0,0,0
400488946,2013-11-08,Charlotte Bobcats,91,Knicks,101,47-51,31-76,42-90,40.8,46.7,4-16,12-26,25.0,46.2,25-30,5-9,83.3,55.6,55,47,10,12,31,25,14,10,13,25,4,5,8,9,14,12,22,12,22,12,6,4,15,22,2,2,0,0
400488947,2013-11-08,Indiana Pacers,91,Toronto Raptors,84,44-46,36-78,32-81,46.2,39.5,6-21,6-18,28.6,33.3,13-16,14-16,81.3,87.5,48,48,9,15,29,27,10,6,20,16,5,7,6,6,15,15,11,25,11,25,4,11,19,22,0,1,0,0
400488948,2013-11-08,Orlando Magic,89,Boston Celtics,91,49-46,33-83,34-95,39.8,35.8,4-20,2-14,20.0,14.3,19-29,21-26,65.5,80.8,68,58,16,19,40,31,12,8,19,19,4,11,4,5,20,11,25,8,25,8,20,17,24,24,2,0,0,0
400488949,2013-11-08,Philadelphia 76ers,94,Cleveland Cavaliers,79,44-42,40-84,30-90,47.6,33.3,7-21,9-26,33.3,34.6,7-9,10-14,77.8,71.4,57,53,12,18,35,25,10,10,25,22,5,9,8,4,17,13,14,17,14,17,18,12,18,12,0,0,0,0
400488950,2013-11-08,Washington Wizards,112,Brooklyn Nets,108,53-58,41-88,41-88,46.6,46.6,10-24,6-24,41.7,25.0,20-26,20-29,76.9,69.0,43,66,7,11,29,40,7,15,28,23,10,11,4,3,16,21,20,22,20,22,22,11,19,27,1,0,0,0
400488951,2013-11-08,Detroit Pistons,110,Oklahoma City Thunder,119,51-55,39-91,37-82,42.9,45.1,11-31,6-17,35.5,35.3,21-27,39-44,77.8,88.6,50,58,16,17,26,35,8,6,22,22,10,9,6,9,13,13,13,21,13,21,25,12,27,22,4,2,0,0
400488952,2013-11-08,Chicago Bulls,97,Utah,73,51-40,38-72,25-85,52.8,29.4,3-8,7-20,37.5,35.0,18-25,16-25,72.0,64.0,56,54,11,17,37,23,8,14,26,18,12,13,6,4,20,17,13,16,13,16,16,11,24,21,1,1,0,0
400488953,2013-11-08,Minnesota Timberwolves,116,Dallas Mavericks,108,55-56,41-89,44-90,46.1,48.9,8-20,10-22,40.0,45.5,26-30,10-15,86.7,66.7,54,49,16,14,28,26,10,9,26,21,8,9,6,7,14,17,13,15,13,15,15,12,15,21,2,3,0,0
400488954,2013-11-08,New Orleans Hornets,96,LAL,85,55-48,38-87,31-80,43.7,38.8,3-9,6-19,33.3,31.6,17-22,17-26,77.3,65.4,55,57,11,12,39,36,5,9,25,19,10,2,8,4,8,14,5,14,5,14,22,5,22,18,0,0,0,0
400488955,2013-11-08,San Antonio Spurs,76,Golden State Warriors,74,40-33,31-79,29-71,39.2,40.8,5-19,8-20,26.3,40.0,9-18,8-10,50.0,80.0,48,53,11,6,31,39,6,8,19,16,9,7,3,4,12,19,12,20,12,20,7,4,18,20,1,1,0,0
400488956,2013-11-08,Phoenix Suns,114,Denver Nuggets,103,64-47,40-83,36-80,48.2,45.0,9-20,8-22,45.0,36.4,25-32,23-28,78.1,82.1,56,43,11,7,37,30,8,6,21,17,11,11,3,2,20,20,28,21,28,21,37,32,22,26,0,0,0,0
400488957,2013-11-08,Portland Trail Blazers,104,Sacramento Kings,91,54-49,39-80,36-86,48.8,41.9,10-23,6-22,43.5,27.3,16-18,13-15,88.9,86.7,54,41,11,8,36,23,7,10,28,20,4,11,5,1,17,11,21,16,21,16,9,5,18,24,0,0,0,0
400488958,2013-11-09,Toronto Raptors,115,Utah,91,62-36,40-83,34-77,48.2,44.2,10-25,3-18,40.0,16.7,25-29,20-24,86.2,83.3,50,44,13,12,27,25,10,7,23,20,8,7,4,5,12,14,13,22,13,22,15,10,20,24,0,1,0,0
400488959,2013-11-09,Atlanta Hawks,104,Orlando Magic,94,46-45,43-90,38-82,47.8,46.3,6-19,8-17,31.6,47.1,12-17,10-18,70.6,55.6,55,49,7,9,32,27,16,13,36,22,9,9,6,2,12,17,10,13,10,13,13,4,15,24,1,0,0,0
400488960,2013-11-09,Brooklyn Nets,91,Indiana Pacers,96,46-44,35-76,37-80,46.1,46.3,8-19,7-14,42.1,50.0,13-16,15-20,81.3,75.0,42,50,7,11,31,31,4,8,20,24,9,9,2,3,15,13,11,9,11,9,4,5,21,18,2,2,0,0
400488961,2013-11-09,Cleveland Cavaliers,127,Philadelphia 76ers,125,53-48,46-102,47-99,45.1,47.5,13-31,11-27,41.9,40.7,22-29,20-23,75.9,87.0,61,57,14,9,36,35,11,13,28,24,10,10,10,3,18,19,14,27,14,27,14,4,21,22,0,0,0,0
400488962,2013-11-09,Miami Heat,110,Boston Celtics,111,59-60,41-71,46-89,57.7,51.7,5-10,10-21,50.0,47.6,23-34,9-12,67.6,75.0,38,49,4,11,27,28,7,10,26,24,4,4,7,5,10,12,8,8,8,8,5,15,13,25,0,2,0,0
400488963,2013-11-09,Houston Rockets,94,LAC,107,55-46,35-78,42-88,44.9,47.7,7-26,9-24,26.9,37.5,17-27,14-23,63.0,60.9,51,57,10,15,32,30,9,12,21,26,10,10,5,7,18,13,27,19,27,19,12,16,23,28,0,0,0,0
400488964,2013-11-09,Memphis Grizzlies,108,Golden State Warriors,90,54-50,42-79,33-78,53.2,42.3,5-13,10-30,38.5,33.3,19-25,14-26,76.0,53.8,53,47,8,9,36,24,9,14,25,17,8,8,5,3,16,17,19,15,19,15,8,14,23,24,1,2,0,0
400488965,2013-11-09,Milwaukee Bucks,83,Dallas Mavericks,91,40-55,31-81,33-78,38.3,42.3,11-23,6-19,47.8,31.6,10-16,19-21,62.5,90.5,52,51,11,12,31,35,10,4,16,17,7,11,2,5,20,19,20,16,20,16,13,10,21,18,0,0,0,0
400488966,2013-11-09,Sacramento Kings,85,Portland Trail Blazers,96,38-45,36-78,36-82,46.2,43.9,3-12,9-20,25.0,45.0,10-14,15-22,71.4,68.2,40,59,8,19,25,33,7,7,17,25,7,6,2,2,10,12,11,6,11,6,12,12,20,17,0,0,0,0
400488967,2013-11-10,Knicks,89,San Antonio Spurs,120,45-61,31-82,41-76,37.8,53.9,6-22,12-28,27.3,42.9,21-29,26-30,72.4,86.7,41,57,9,9,24,42,8,6,16,22,6,5,1,4,10,13,10,13,10,13,9,17,22,19,1,0,0,0
