id,date,home_team,home_points,away_team,away_points,half_time_score,fg_made_attempted_home,fg_made_attempted_away,field_goal_%_home,field_goal_%_away,3pt_made_attempted_home,3pt_made_attempted_away,three_point_%_home,three_point_%_away,ft_made_attempted_home,ft_made_attempted_away,free_throw_%_home,free_throw_%_away,total_rebounds_home,total_rebounds_away,offensive_rebounds_home,offensive_rebounds_away,defensive_rebounds_home,defensive_rebounds_away,team_rebounds_home,team_rebounds_away,assists_home,assists_away,steals_home,steals_away,blocks_home,blocks_away,turnovers_home,turnovers_away,points_home,points_away,fast_break_points_home,fast_break_points_away,points_in_paint_home,points_in_paint_away,personal_fouls_home,personal_fouls_away,technical_fouls_home,technical_fouls_away,flagrant_fouls_home,flagrant_fouls_away
221104017,2002-11-04,NJ,106,MIN,82,44-39,39-85,28-65,45.9,43.1,6-18,1-5,33.3,20.0,22-26,25-29,84.6,86.2,45,46,10,6,30,32,5,8,31,21,14,7,4,7,30,58,39,21,6,8,-1,-1,21,21,3,4,0,0
221104018,2002-11-04,NY,88,MIL,97,42-56,35-87,39-74,40.2,52.7,6-15,5-13,40.0,38.5,12-15,14-24,80.0,58.3,49,51,15,9,29,31,5,11,19,19,5,8,1,6,28,30,16,12,1,4,-1,-1,17,18,1,2,0,0
221104021,2002-11-04,PHX,82,DET,84,40-47,33-78,33-82,42.3,40.2,3-5,4-19,60.0,21.1,13-19,14-22,68.4,63.6,60,48,14,12,37,27,9,9,17,21,2,10,9,11,36,18,8,15,4,6,-1,-1,26,24,0,0,0,0
221104028,2002-11-04,TOR,109,CHI,105,55-46,37-92,45-109,40.2,41.3,4-15,4-9,26.7,44.4,31-39,11-20,79.5,55.0,56,80,15,29,33,39,8,12,21,22,17,8,11,6,30,46,31,14,10,18,-1,-1,21,28,0,1,0,0
221104029,2002-11-04,MEM,101,SA,103,50-49,35-85,42-93,41.2,45.2,3-11,6-19,27.3,31.6,28-34,13-18,82.4,72.2,57,55,16,12,33,33,8,10,18,25,15,8,9,3,40,36,20,28,5,2,-1,-1,24,27,0,0,0,0
221105005,2002-11-05,CLE,89,LAL,70,43-39,36-81,28-88,44.4,31.8,2-6,4-20,33.3,20.0,15-25,10-12,60.0,83.3,61,56,11,15,38,32,12,9,21,22,10,9,10,3,32,34,27,8,9,3,-1,-1,17,17,0,1,0,0
221105007,2002-11-05,DEN,87,ATL,103,43-58,31-83,39-76,37.3,51.3,2-7,4-12,28.6,33.3,23-28,21-23,82.1,91.3,43,53,19,16,16,29,8,8,15,23,10,13,6,7,38,50,28,26,5,9,-1,-1,20,27,0,0,0,0
221105010,2002-11-05,HOU,97,SEA,104,47-46,38-80,39-81,47.5,48.1,9-16,11-18,56.3,61.1,12-18,15-21,66.7,71.4,42,54,10,10,27,33,5,11,19,27,7,8,5,6,26,26,13,11,7,4,-1,-1,19,21,1,1,0,0
221105014,2002-11-05,MIA,79,IND,83,39-41,30-87,28-67,34.5,41.8,5-14,0-3,35.7,0.0,14-19,27-32,73.7,84.4,53,53,16,8,28,37,9,8,10,13,4,8,4,8,22,32,18,14,2,3,-1,-1,23,25,0,0,0,0
221105016,2002-11-05,MIN,90,WSH,86,43-51,39-83,30-81,47.0,37.0,3-7,2-8,42.9,25.0,9-15,24-27,60.0,88.9,55,49,13,12,36,32,6,5,23,21,7,7,7,5,32,26,14,23,3,3,-1,-1,22,19,2,0,0,0
221105019,2002-11-05,ORL,125,SAC,121,68-63,48-88,46-96,54.5,47.9,5-15,6-16,33.3,37.5,24-28,23-33,85.7,69.7,52,52,11,16,34,24,7,12,34,26,7,13,3,3,40,32,16,25,16,10,-1,-1,25,26,2,1,0,1
221105024,2002-11-05,SA,93,GS,73,42-45,36-80,27-78,45.0,34.6,8-15,0-8,53.3,0.0,13-18,19-21,72.2,90.5,57,45,15,11,38,28,4,6,20,13,8,8,10,6,36,34,19,18,7,3,-1,-1,20,21,3,1,0,0
221106003,2002-11-06,NO,86,SEA,84,51-41,32-80,34-76,40.0,44.7,7-20,1-12,35.0,8.3,15-25,15-19,60.0,78.9,58,46,15,11,30,30,13,5,24,17,8,5,3,3,30,26,12,12,7,4,-1,-1,20,19,0,1,0,1
221106004,2002-11-06,CHI,69,BOS,91,34-53,23-77,34-91,29.9,37.4,1-14,7-33,7.1,21.2,22-37,16-22,59.5,72.7,69,63,9,12,42,41,18,10,16,21,3,9,5,3,40,20,7,22,5,6,-1,-1,22,27,0,3,0,0
221106015,2002-11-06,MIL,99,NJ,93,51-44,37-75,32-81,49.3,39.5,12-20,7-14,60.0,50.0,13-14,22-26,92.9,84.6,44,48,10,15,31,25,3,8,25,23,6,5,7,4,30,22,18,22,5,6,-1,-1,21,18,3,0,0,0
221106018,2002-11-06,NY,95,SAC,88,54-52,39-88,31-78,44.3,39.7,5-16,6-18,31.3,33.3,12-18,20-29,66.7,69.0,59,52,11,6,33,31,15,15,18,22,10,7,3,3,36,30,20,15,6,1,-1,-1,24,21,0,0,0,0
221106020,2002-11-06,PHI,101,LAC,99,47-43,35-94,34-78,37.2,43.6,1-9,8-17,11.1,47.1,30-35,23-32,85.7,71.9,61,56,14,14,34,36,13,6,20,24,14,3,3,8,18,46,28,7,4,5,-1,-1,29,27,1,1,0,0
221106021,2002-11-06,PHX,93,ATL,88,46-47,37-82,35-80,45.1,43.8,6-10,6-21,60.0,28.6,13-16,12-17,81.3,70.6,43,55,10,16,30,33,3,6,30,21,11,13,6,8,36,46,22,18,8,6,-1,-1,14,17,1,2,0,0
221106022,2002-11-06,POR,94,MEM,88,43-48,40-80,35-80,50.0,43.8,1-7,5-15,14.3,33.3,13-19,13-16,68.4,81.3,51,43,15,13,25,24,11,6,29,23,8,9,5,3,26,32,15,19,7,7,-1,-1,18,19,2,0,0,0
221106026,2002-11-06,UTAH,78,DET,80,44-49,24-64,26-66,37.5,39.4,3-8,7-18,37.5,38.9,27-39,21-28,69.2,75.0,53,46,15,9,28,26,10,11,13,17,10,10,10,6,46,32,18,21,1,3,-1,-1,24,31,0,1,0,0
221106027,2002-11-06,WSH,107,CLE,100,46-43,35-68,41-87,51.5,47.1,3-9,2-5,33.3,40.0,34-43,16-22,79.1,72.7,48,46,9,13,29,22,10,11,21,21,12,12,4,4,44,42,24,22,6,9,-1,-1,21,34,3,5,0,0
221106028,2002-11-06,TOR,92,DAL,106,48-49,38-88,41-79,43.2,51.9,7-18,8-13,38.9,61.5,9-13,16-21,69.2,76.2,49,48,11,9,30,33,8,6,13,22,8,7,2,7,24,26,9,12,8,5,-1,-1,23,14,0,0,0,0
221107002,2002-11-07,BOS,98,LAL,95,50-35,37-86,37-95,43.0,38.9,13-32,3-22,40.6,13.6,11-18,18-19,61.1,94.7,60,55,10,13,36,31,14,11,22,19,10,11,5,9,36,28,12,22,2,2,-1,-1,18,22,2,1,0,0
221107007,2002-11-07,DEN,63,DET,89,31-41,23-72,33-69,31.9,47.8,2-9,9-17,22.2,52.9,15-23,14-19,65.2,73.7,46,52,10,8,27,36,9,8,18,23,10,9,5,7,42,36,17,14,4,5,-1,-1,21,28,1,0,0,0
221107016,2002-11-07,MIN,114,MIL,110,56-54,44-87,46-91,50.6,50.5,5-12,7-16,41.7,43.8,21-28,11-16,75.0,68.8,50,50,9,10,34,33,7,7,31,21,5,7,3,5,22,26,19,9,14,6,-1,-1,16,27,1,2,0,0
221108003,2002-11-08,NO,110,GS,104,55-51,42-89,39-84,47.2,46.4,3-7,0-6,42.9,0.0,23-28,26-29,82.1,89.7,52,48,17,12,26,26,9,10,20,14,8,10,5,7,26,34,18,15,5,10,-1,-1,20,22,4,0,0,0
221108004,2002-11-08,CHI,87,DAL,114,42-62,36-84,40-81,42.9,49.4,5-8,9-18,62.5,50.0,10-24,25-30,41.7,83.3,54,54,15,9,29,38,10,7,22,26,9,10,2,11,32,26,9,21,4,4,-1,-1,20,21,4,0,0,0
221108011,2002-11-08,IND,107,NY,94,59-46,37-65,38-80,56.9,47.5,3-7,5-14,42.9,35.7,30-35,13-14,85.7,92.9,47,29,4,5,36,23,7,1,29,25,13,11,1,3,44,36,21,27,7,5,-1,-1,22,30,2,0,0,0
221108017,2002-11-08,NJ,106,LAC,92,49-56,43-80,37-78,53.8,47.4,3-8,6-20,37.5,30.0,17-25,12-19,68.0,63.2,43,50,8,8,27,32,8,10,27,20,11,6,4,9,26,46,29,10,13,6,-1,-1,23,20,1,3,0,0
221108019,2002-11-08,ORL,105,SEA,98,49-47,39-82,40-86,47.6,46.5,4-15,6-17,26.7,35.3,23-27,12-14,85.2,85.7,45,50,11,14,26,30,8,6,22,23,8,3,5,1,18,32,26,14,11,4,-1,-1,17,22,1,1,1,0
221108020,2002-11-08,PHI,108,CLE,84,53-37,42-90,34-77,46.7,44.2,5-9,0-3,55.6,0.0,19-23,16-24,82.6,66.7,50,53,10,9,28,36,12,8,33,18,15,11,6,12,30,48,31,18,11,15,-1,-1,23,21,0,1,0,0
221108021,2002-11-08,PHX,86,POR,75,33-40,34-81,29-75,42.0,38.7,4-11,5-12,36.4,41.7,14-18,12-20,77.8,60.0,60,45,17,10,33,25,10,10,20,18,6,9,8,5,34,26,16,18,4,3,-1,-1,21,22,0,0,0,0
221108023,2002-11-08,SAC,99,MEM,91,61-41,40-90,38-88,44.4,43.2,7-15,4-10,46.7,40.0,12-21,11-17,57.1,64.7,66,49,19,12,35,29,12,8,27,20,16,19,8,9,48,42,22,21,7,9,-1,-1,17,13,0,1,0,0
221108026,2002-11-08,UTAH,110,ATL,97,51-52,40-82,34-71,48.8,47.9,2-12,8-12,16.7,66.7,28-39,21-24,71.8,87.5,61,32,16,6,27,19,18,7,32,15,8,9,10,7,28,36,21,24,6,5,-1,-1,24,28,1,2,0,0
221108027,2002-11-08,WSH,100,LAL,99,49-40,36-79,36-79,45.6,45.6,0-3,6-18,0.0,33.3,28-36,21-22,77.8,95.5,54,41,11,9,30,28,13,4,14,20,5,3,2,4,16,22,15,11,2,3,-1,-1,22,27,1,0,0,0
221109004,2002-11-09,CHI,100,NJ,93,52-47,37-86,35-88,43.0,39.8,7-16,3-13,43.8,23.1,19-27,20-25,70.4,80.0,61,54,14,14,34,35,13,5,21,28,5,4,2,4,30,22,5,12,6,9,-1,-1,21,23,1,1,0,0
221109005,2002-11-09,CLE,79,WSH,93,40-43,29-84,34-78,34.5,43.6,2-7,3-9,28.6,33.3,19-22,22-29,86.4,75.9,53,56,13,10,31,36,9,10,21,16,7,12,9,8,34,26,13,11,4,7,-1,-1,27,21,1,1,0,0
221109006,2002-11-09,DAL,114,DET,75,68-43,41-79,26-73,51.9,35.6,8-17,2-20,47.1,10.0,24-28,21-28,85.7,75.0,45,51,5,11,34,31,6,9,24,15,10,2,2,1,8,30,21,9,9,2,-1,-1,24,20,1,3,0,0
221109007,2002-11-09,DEN,84,MEM,73,46-39,33-92,23-70,35.9,32.9,1-5,4-15,20.0,26.7,17-23,23-33,73.9,69.7,71,51,21,12,35,29,15,10,20,16,8,10,5,15,34,44,23,15,4,3,-1,-1,28,27,1,0,0,0
221109010,2002-11-09,HOU,111,GS,104,50-48,40-88,36-82,45.5,43.9,6-19,7-19,31.6,36.8,25-35,25-28,71.4,89.3,53,54,16,17,24,27,13,10,20,22,7,8,6,7,18,30,21,13,11,2,-1,-1,23,26,0,0,0,0
221109011,2002-11-09,IND,108,TOR,84,44-57,42-87,32-86,48.3,37.2,6-10,4-15,60.0,26.7,18-28,16-21,64.3,76.2,67,47,13,13,39,25,15,9,26,16,7,4,7,6,30,28,16,10,9,6,-1,-1,23,21,0,2,0,0
221109014,2002-11-09,MIA,82,SEA,84,44-49,36-77,29-81,46.8,35.8,8-18,12-17,44.4,70.6,2-4,14-20,50.0,70.0,49,52,7,9,37,32,5,11,22,20,4,8,7,6,36,24,18,20,4,1,-1,-1,18,15,2,1,1,0
221109015,2002-11-09,MIL,110,PHI,105,55-45,42-78,45-100,53.8,45.0,6-16,1-9,37.5,11.1,20-27,14-19,74.1,73.7,47,56,8,16,30,26,9,14,24,22,7,12,8,1,36,28,23,28,5,9,-1,-1,24,27,2,0,0,0
221109016,2002-11-09,MIN,99,BOS,105,57-48,36-84,36-90,42.9,40.0,2-8,14-31,25.0,45.2,25-28,19-23,89.3,82.6,59,50,11,11,42,33,6,6,25,19,2,8,6,10,28,16,4,12,8,1,-1,-1,18,23,3,3,0,0
221109024,2002-11-09,SA,76,POR,95,36-44,27-70,38-74,38.6,51.4,5-13,4-7,38.5,57.1,17-23,15-21,73.9,71.4,41,50,11,7,23,33,7,10,15,23,7,12,7,5,38,28,19,18,5,2,-1,-1,18,18,1,1,0,0
221110018,2002-11-10,NY,91,NO,97,50-40,35-91,38-94,38.5,40.4,3-12,5-18,25.0,27.8,18-21,16-24,85.7,66.7,63,60,21,18,34,31,8,11,14,20,4,6,7,4,34,24,14,25,4,4,-1,-1,27,20,0,1,0,0
221110019,2002-11-10,ORL,117,LAC,120,62-57,40-85,43-76,47.1,56.6,7-29,4-8,24.1,50.0,30-33,30-36,90.9,83.3,40,47,13,9,20,28,7,10,23,22,4,5,5,4,20,30,16,9,5,6,-1,-1,29,25,3,2,0,0
221110023,2002-11-10,SAC,105,ATL,97,48-47,40-89,37-84,44.9,44.0,7-18,5-13,38.9,38.5,18-27,18-23,66.7,78.3,52,58,13,12,32,36,7,10,25,23,11,8,7,5,28,42,20,15,3,8,-1,-1,20,22,1,1,0,0
221111002,2002-11-11,BOS,112,UTAH,95,41-45,41-85,32-63,48.2,50.8,10-29,6-13,34.5,46.2,20-23,25-39,87.0,64.1,41,51,10,7,24,30,7,14,28,25,19,9,5,7,36,58,37,16,4,7,-1,-1,28,22,2,2,0,0
221111006,2002-11-11,DAL,82,POR,73,34-38,31-78,28-79,39.7,35.4,7-25,6-17,28.0,35.3,13-15,11-22,86.7,50.0,58,53,14,17,40,30,4,6,20,17,16,10,4,2,42,36,10,14,6,6,-1,-1,20,17,2,1,0,0
221111024,2002-11-11,SA,91,MIN,75,52-31,35-89,30-83,39.3,36.1,9-27,0-5,33.3,0.0,12-18,15-21,66.7,71.4,61,58,11,12,40,33,10,13,23,15,6,6,5,7,20,30,8,10,5,3,-1,-1,19,15,0,0,0,0
221111029,2002-11-11,MEM,101,GS,108,45-48,37-90,41-88,41.1,46.6,4-12,4-10,33.3,40.0,23-30,22-26,76.7,84.6,46,65,16,17,20,36,10,12,23,30,9,5,7,7,16,34,14,11,8,2,-1,-1,23,25,1,0,0,0
221112008,2002-11-12,DET,93,NO,87,43-45,32-61,34-77,52.5,44.2,8-13,3-8,61.5,37.5,21-26,16-19,80.8,84.2,39,41,6,11,28,22,5,8,21,17,8,10,9,3,46,36,23,30,5,5,-1,-1,20,26,0,2,0,0
